timestamp,bus_voltage,bus_current,state
8783,4.1209,6.2200,SLEEP
8833,4.1205,6.2400,SLEEP
8883,4.1207,6.2490,SLEEP
8933,4.1209,6.2190,SLEEP
8983,4.1211,6.1970,SLEEP
9039,4.1205,6.3610,SLEEP
9099,4.1213,6.1900,SLEEP
9159,4.1213,6.2750,SLEEP
9219,4.1209,6.1210,SLEEP
9273,4.1215,6.1000,SLEEP
9329,4.1213,6.2260,SLEEP
9389,4.1219,6.3230,SLEEP
9449,4.1211,6.1270,SLEEP
9510,4.0975,40.0980,HW_BOOT
9570,4.0828,60.1510,HW_BOOT
9630,4.0799,66.5070,HW_BOOT
9690,4.0799,65.4220,HW_BOOT
9750,4.0865,55.8610,HW_BOOT
9810,4.0861,55.9730,HW_BOOT
9870,4.0809,62.5210,HW_BOOT
9930,4.0809,62.9820,HW_BOOT
9990,4.0797,63.3390,HW_BOOT
10050,4.0795,62.7420,HW_BOOT
10110,4.0809,61.1100,HW_BOOT
10170,4.0820,61.4930,HW_BOOT
10230,4.0826,58.1410,HW_BOOT
10290,4.0650,84.6160,HW_BOOT
10350,4.0654,84.5070,HW_BOOT
10403,4.0660,84.4680,HW_BOOT
10460,4.0652,84.6410,HW_BOOT
10520,4.0639,85.0710,HW_BOOT
10580,4.0633,85.3390,HW_BOOT
10640,4.0691,78.6820,HW_BOOT
10700,4.0738,70.2350,HW_BOOT
10760,4.0748,70.3040,HW_BOOT
10820,4.0883,49.8930,HW_BOOT
10873,4.0883,49.8690,HW_BOOT
10930,4.0889,49.7190,HW_BOOT
10990,4.0887,49.7850,HW_BOOT
11050,4.0895,50.0970,HW_BOOT
11110,4.0889,49.8550,HW_BOOT
11170,4.0879,52.1570,HW_BOOT
11230,4.0793,64.5860,HW_BOOT
11290,4.0689,77.7520,HW_BOOT
11350,4.0709,75.5580,HW_BOOT
11411,4.0490,107.5850,HW_BOOT
11470,4.0766,65.8590,RECORD
11530,4.0855,54.6600,RECORD
11590,4.0842,52.9110,RECORD
11650,4.0861,51.4860,RECORD
11710,4.0875,52.2350,RECORD
11770,4.0873,51.9040,RECORD
11830,4.0871,52.0650,RECORD
11890,4.0838,56.7960,RECORD
11950,4.0875,51.9850,RECORD
12010,4.0834,56.7510,RECORD
