timestamp,bus_voltage,bus_current,state
9159,4.1016,6.2930,SLEEP
9213,4.1021,6.3280,SLEEP
9263,4.1023,6.3240,SLEEP
9319,4.1020,6.2290,SLEEP
9373,4.1031,6.2310,SLEEP
9429,4.1037,6.2500,SLEEP
9489,4.1016,6.2450,SLEEP
9543,4.1025,6.1680,SLEEP
9599,4.1035,6.3260,SLEEP
9660,4.0219,57.9450,HW_BOOT
9720,4.0084,66.8720,HW_BOOT
9780,4.0070,67.7110,HW_BOOT
9840,4.0238,56.1240,HW_BOOT
9900,4.0234,56.1970,HW_BOOT
9960,4.0129,62.9260,HW_BOOT
10020,4.0143,62.2250,HW_BOOT
10080,4.0117,62.7970,HW_BOOT
10140,4.0135,62.2580,HW_BOOT
10193,4.0139,62.3030,HW_BOOT
10250,4.0158,60.7150,HW_BOOT
10310,4.0162,60.9350,HW_BOOT
10370,4.0270,52.5180,HW_BOOT
10430,3.9793,84.7140,HW_BOOT
10490,3.9795,84.7730,HW_BOOT
10550,3.9805,84.6250,HW_BOOT
10610,3.9807,84.8270,HW_BOOT
10670,3.9777,87.0040,HW_BOOT
10730,3.9809,85.1470,HW_BOOT
10790,4.0070,68.5670,HW_BOOT
10850,4.0043,69.0870,HW_BOOT
10910,4.0105,66.8070,HW_BOOT
10970,4.0344,50.2050,HW_BOOT
11030,4.0346,50.4520,HW_BOOT
11090,4.0338,50.0780,HW_BOOT
11150,4.0338,50.2340,HW_BOOT
11210,4.0348,50.3330,HW_BOOT
11270,4.0348,50.2070,HW_BOOT
11330,4.0338,52.0650,HW_BOOT
11390,4.0139,64.1940,HW_BOOT
11450,4.0006,72.3660,HW_BOOT
11510,3.9969,76.0570,HW_BOOT
11571,3.9523,105.7700,RECORD
11629,3.9873,83.4360,RECORD
11690,4.0338,52.4150,RECORD
11750,4.0332,52.3030,RECORD
11810,4.0338,52.2300,RECORD
11870,4.0336,52.6810,RECORD
11930,4.0266,57.1870,RECORD
11990,4.0258,58.6840,RECORD
12050,4.0252,57.1210,RECORD
12110,4.0264,52.3560,RECORD
12163,4.0342,52.4220,RECORD
12220,4.0303,55.7210,RECORD
12280,4.0240,57.2040,RECORD
12340,4.0268,58.7910,RECORD
12400,4.0264,56.0430,RECORD
12458,4.0281,55.2250,RECORD
12557,4.0240,57.3120,RECORD
12610,4.0348,52.4850,RECORD
12670,4.0332,53.5990,RECORD
12730,4.0324,53.9910,RECORD
12790,4.0270,57.9210,RECORD
12850,4.0254,58.9860,RECORD
12910,4.0254,56.4540,RECORD
12970,4.0281,52.3540,RECORD
13030,4.0344,52.4740,RECORD
13090,4.0260,58.1240,RECORD
13150,4.0338,52.6690,RECORD
13210,4.0264,57.3080,RECORD
13270,4.0279,58.3680,RECORD
13330,4.0322,52.2480,RECORD
13390,4.0264,58.9690,RECORD
13450,4.0334,52.4180,RECORD
13510,4.0324,53.4340,RECORD
13570,4.0322,53.7480,RECORD
13630,4.0340,52.1270,RECORD
13690,4.0252,58.8220,RECORD
13750,4.0330,52.8550,RECORD
13810,4.0279,58.5720,RECORD
13870,4.0328,52.2850,RECORD
13930,4.0348,52.1000,RECORD
13983,4.0344,52.1380,RECORD
14040,4.0256,58.6880,RECORD
14100,4.0098,68.6100,MFCC
14160,4.0012,74.3870,MFCC
14220,3.9943,80.6980,MFCC
14280,3.9918,80.9670,MFCC
14340,3.9908,80.5190,MFCC
14400,3.9941,80.7830,MFCC
14460,3.9910,80.6660,MFCC
14520,3.9912,80.6090,MFCC
14580,4.0061,69.7830,INFERENCE
14640,3.9756,91.1290,INFERENCE
14700,3.9867,84.5340,INFERENCE
14760,3.9920,82.4210,RESULT
14820,3.9889,83.2600,RESULT
14880,4.0254,58.0190,RESULT
14933,4.0262,58.0170,RESULT
14990,4.0340,52.1750,RESULT
15050,4.0334,52.5560,RESULT
15110,4.0346,52.3400,RESULT
15170,4.0332,52.5040,RESULT
15230,4.0344,52.2240,RESULT
15290,4.0324,52.3640,RESULT
15343,4.0338,52.4390,RESULT
15400,4.0334,52.3170,RESULT
15460,4.0342,52.5230,RESULT
15520,4.0346,52.1620,RESULT
15580,4.0340,52.5230,RESULT
15640,4.0352,52.1530,RESULT
15700,4.0340,52.3460,RESULT
15760,4.0334,52.1840,RESULT
15813,4.0332,52.2430,RESULT
15863,4.0340,52.2120,RESULT
15913,4.0342,52.2180,RESULT
15963,4.0336,52.1680,RESULT
16020,4.0340,52.6610,RESULT
16080,4.0334,52.3020,RESULT
16140,4.0346,52.4150,RESULT
16200,4.0344,52.1710,RESULT
16253,4.0338,52.1940,RESULT
16310,4.0344,52.2660,RESULT
16363,4.0332,52.2980,RESULT
16413,4.0342,52.3120,RESULT
16470,4.0346,52.2250,RESULT
16530,4.0340,52.3920,RESULT
16590,4.0338,52.0250,RESULT
16650,4.0342,52.4250,RESULT
16710,4.0332,52.2460,RESULT
16770,4.0334,52.5730,RESULT
16830,4.0336,52.2900,RESULT
16890,4.0340,52.2070,RESULT
16950,4.0330,52.4450,RESULT
17010,4.0344,51.9670,RESULT
17070,4.0342,52.3590,RESULT
17130,4.0326,52.3000,RESULT
17190,4.0328,52.4190,RESULT
17250,4.0334,52.1700,RESULT
17310,4.0338,52.2740,RESULT
17363,4.0330,52.2780,RESULT
17420,4.0338,52.1040,RESULT
17480,4.0328,52.4150,RESULT
17540,4.0328,52.2850,RESULT
17600,4.0336,52.5410,RESULT
17660,4.0330,52.2990,RESULT
17720,4.0330,52.2130,RESULT
17780,4.0330,52.1360,RESULT
17840,4.0139,66.2850,SHUTDOWN
17900,4.0334,52.4940,SHUTDOWN
17960,4.0330,52.3590,SHUTDOWN
18020,4.0330,52.7430,SHUTDOWN
18080,4.0344,52.6120,SHUTDOWN
18140,4.0336,52.4070,SHUTDOWN
18200,4.0332,52.3470,SHUTDOWN
18260,4.0332,52.3790,SHUTDOWN
18320,4.0336,52.4500,SHUTDOWN
18380,4.0111,67.8360,SHUTDOWN
18439,4.1012,6.3920,SLEEP
18499,4.1018,6.2560,SLEEP
18559,4.1023,6.2400,SLEEP
18613,4.1025,6.2070,SLEEP
18669,4.1023,6.1380,SLEEP
18729,4.1020,6.3270,SLEEP
18790,4.0359,51.7550,HW_BOOT
18850,4.0225,60.6960,HW_BOOT
18910,4.0129,66.9860,HW_BOOT
