timestamp,bus_voltage,bus_current,state
9669,4.1199,6.2110,SLEEP
9729,4.1205,6.3130,SLEEP
9789,4.1207,6.3920,SLEEP
9849,4.1209,6.2240,SLEEP
9903,4.1211,6.1810,SLEEP
9959,4.1211,6.2870,SLEEP
10013,4.1201,6.3150,SLEEP
10069,4.1203,6.3960,SLEEP
10129,4.1197,6.2560,SLEEP
10190,4.0959,57.6980,HW_BOOT
10250,4.0914,66.5770,HW_BOOT
10303,4.0916,66.5830,HW_BOOT
10360,4.0930,61.5550,HW_BOOT
10420,4.0951,56.1830,HW_BOOT
10480,4.0951,56.5650,HW_BOOT
10540,4.0932,62.0860,HW_BOOT
10600,4.0916,62.6170,HW_BOOT
10653,4.0932,62.5700,HW_BOOT
10710,4.0922,62.3240,HW_BOOT
10770,4.0924,60.7930,HW_BOOT
10823,4.0922,60.7930,HW_BOOT
10880,4.0910,61.2000,HW_BOOT
10940,4.0811,84.5860,HW_BOOT
10993,4.0811,84.5730,HW_BOOT
11043,4.0811,84.5620,HW_BOOT
11100,4.0803,84.7920,HW_BOOT
11160,4.0795,85.1960,HW_BOOT
11220,4.0770,89.6320,HW_BOOT
11280,4.0746,87.4330,HW_BOOT
11340,4.0867,68.7350,HW_BOOT
11400,4.0869,70.1940,HW_BOOT
11460,4.0955,50.4760,HW_BOOT
11520,4.0963,50.2980,HW_BOOT
11580,4.0961,50.4890,HW_BOOT
11640,4.0967,50.3460,HW_BOOT
11700,4.0971,50.5180,HW_BOOT
11753,4.0961,50.4970,HW_BOOT
11810,4.0949,50.8800,HW_BOOT
11870,4.0938,56.0500,HW_BOOT
11930,4.0844,77.6720,HW_BOOT
11990,4.0865,71.4540,HW_BOOT
12050,4.0822,79.2470,HW_BOOT
12111,4.0697,105.9980,RECORD
12170,4.0910,63.5120,RECORD
12230,4.0939,57.0400,RECORD
12290,4.0936,57.1300,RECORD
12350,4.0947,53.2290,RECORD
12410,4.0949,52.2850,RECORD
12470,4.0959,52.4570,RECORD
12530,4.0941,52.2690,RECORD
12588,4.0957,52.4420,RECORD
