timestamp,bus_voltage,bus_current,state
8369,4.1135,6.2720,SLEEP
8429,4.1129,6.2030,SLEEP
8489,4.1133,6.2540,SLEEP
8550,4.0740,37.8560,HW_BOOT
8610,4.0461,62.1210,HW_BOOT
8670,4.0400,66.6130,HW_BOOT
8730,4.0408,65.7760,HW_BOOT
8790,4.0523,56.1830,HW_BOOT
8850,4.0514,56.5350,HW_BOOT
8910,4.0447,62.8300,HW_BOOT
8970,4.0449,62.7180,HW_BOOT
9030,4.0443,63.0970,HW_BOOT
9090,4.0438,62.4770,HW_BOOT
9150,4.0471,60.9100,HW_BOOT
9210,4.0465,61.0760,HW_BOOT
9270,4.0520,56.5350,HW_BOOT
9330,4.0191,84.5950,HW_BOOT
9383,4.0176,84.5820,HW_BOOT
9440,4.0191,84.4770,HW_BOOT
9500,4.0186,84.5990,HW_BOOT
9560,4.0176,84.8900,HW_BOOT
9620,4.0178,85.9240,HW_BOOT
9680,4.0256,79.3230,HW_BOOT
9740,4.0359,70.2610,HW_BOOT
9800,4.0352,70.2110,HW_BOOT
9860,4.0602,50.2240,HW_BOOT
9920,4.0600,50.0960,HW_BOOT
9973,4.0590,50.0600,HW_BOOT
10030,4.0605,49.9850,HW_BOOT
10090,4.0600,49.8910,HW_BOOT
10150,4.0617,50.0300,HW_BOOT
10210,4.0580,51.8170,HW_BOOT
10270,4.0449,63.8220,HW_BOOT
10330,4.0338,71.9150,HW_BOOT
10390,4.0307,76.1030,HW_BOOT
10451,3.9926,107.6500,HW_BOOT
10509,4.0414,66.2490,RECORD
10570,4.0578,52.0230,RECORD
10630,4.0580,52.1080,RECORD
10690,4.0576,51.9040,RECORD
10750,4.0574,52.0150,RECORD
10810,4.0594,52.1880,RECORD
10870,4.0584,51.8680,RECORD
10930,4.0512,57.8110,RECORD
10990,4.0594,52.0810,RECORD
11050,4.0521,59.1410,RECORD
11110,4.0508,56.6860,RECORD
11170,4.0580,52.1540,RECORD
11230,4.0592,51.9590,RECORD
11290,4.0590,51.8970,RECORD
11350,4.0537,55.5740,RECORD
11410,4.0549,57.1050,RECORD
11470,4.0518,58.0440,RECORD
11530,4.0535,57.4490,RECORD
11590,4.0596,52.1920,RECORD
11650,4.0559,53.1000,RECORD
11710,4.0604,51.7860,RECORD
11770,4.0596,52.5110,RECORD
11830,4.0592,51.8270,RECORD
11890,4.0602,52.2990,RECORD
11950,4.0543,57.5160,RECORD
12010,4.0537,58.6850,RECORD
12070,4.0600,52.0560,RECORD
12130,4.0596,51.9160,RECORD
12190,4.0604,52.0650,RECORD
12250,4.0566,56.2140,RECORD
