timestamp,bus_voltage,bus_current,state
8603,4.1100,6.2090,SLEEP
8653,4.1102,6.2100,SLEEP
8703,4.1102,6.2310,SLEEP
8753,4.1098,6.2200,SLEEP
8809,4.1109,6.0850,SLEEP
8869,4.1107,6.2220,SLEEP
8929,4.1115,6.2670,SLEEP
8989,4.1113,6.1890,SLEEP
9043,4.1105,6.2010,SLEEP
9093,4.1115,6.2350,SLEEP
9143,4.1113,6.2410,SLEEP
9193,4.1104,6.2100,SLEEP
9250,4.1018,14.9820,HW_BOOT
9310,4.0531,60.4120,HW_BOOT
9370,4.0457,66.4080,HW_BOOT
9430,4.0486,65.2030,HW_BOOT
9490,4.0564,56.0940,HW_BOOT
9550,4.0559,56.6260,HW_BOOT
9610,4.0498,62.6540,HW_BOOT
9670,4.0498,62.5380,HW_BOOT
9730,4.0500,61.9670,HW_BOOT
9790,4.0502,62.1640,HW_BOOT
9850,4.0500,60.5010,HW_BOOT
9910,4.0516,60.7020,HW_BOOT
9970,4.0504,60.8770,HW_BOOT
10030,4.0246,84.4390,HW_BOOT
10090,4.0244,84.6360,HW_BOOT
10143,4.0246,84.5720,HW_BOOT
10200,4.0234,84.8660,HW_BOOT
10260,4.0227,84.8400,HW_BOOT
10320,4.0195,87.9780,HW_BOOT
10380,4.0162,91.4350,HW_BOOT
10440,4.0422,68.1130,HW_BOOT
10500,4.0391,70.2390,HW_BOOT
10560,4.0600,50.1700,HW_BOOT
10620,4.0596,50.3200,HW_BOOT
10680,4.0609,50.1170,HW_BOOT
10740,4.0598,50.1850,HW_BOOT
10800,4.0611,49.9880,HW_BOOT
10860,4.0615,50.2830,HW_BOOT
10920,4.0611,50.0700,HW_BOOT
10980,4.0463,63.6970,HW_BOOT
11040,4.0279,81.4510,HW_BOOT
11100,4.0359,73.0040,HW_BOOT
11160,4.0176,90.9860,HW_BOOT
11220,4.0443,66.0110,RECORD
11280,4.0559,54.8340,RECORD
11340,4.0584,52.2980,RECORD
11400,4.0531,58.3480,RECORD
11460,4.0584,52.2500,RECORD
11520,4.0539,59.4410,RECORD
11580,4.0521,57.2560,RECORD
11640,4.0602,52.1220,RECORD
11700,4.0596,52.3090,RECORD
11760,4.0592,52.1570,RECORD
11820,4.0557,55.6840,RECORD
11873,4.0557,55.6730,RECORD
11930,4.0523,58.6670,RECORD
11990,4.0596,52.0650,RECORD
12050,4.0570,55.8580,RECORD
12110,4.0582,52.1800,RECORD
12170,4.0529,59.1150,RECORD
12230,4.0531,57.1940,RECORD
12290,4.0535,58.4560,RECORD
12350,4.0537,58.0700,RECORD
12410,4.0602,52.1860,RECORD
12470,4.0594,52.2650,RECORD
12528,4.0594,51.9880,RECORD
12627,4.0539,58.8430,RECORD
12680,4.0543,58.6910,RECORD
12740,4.0533,57.5900,RECORD
12800,4.0598,52.3960,RECORD
12860,4.0529,57.3710,RECORD
12920,4.0611,52.1020,RECORD
12980,4.0598,52.5580,RECORD
13040,4.0604,52.0380,RECORD
13100,4.0600,52.4540,RECORD
13160,4.0582,53.5690,RECORD
13220,4.0586,54.3120,RECORD
13280,4.0557,55.2210,RECORD
13340,4.0549,58.7280,RECORD
13400,4.0598,52.5580,RECORD
13460,4.0592,52.1550,RECORD
13520,4.0604,52.7800,RECORD
13580,4.0549,58.1880,RECORD
13640,4.0607,52.5420,RECORD
13700,4.0543,57.9780,RECORD
13760,4.0230,87.3550,MFCC
13820,4.0354,75.2470,MFCC
13880,4.0301,80.4720,MFCC
13940,4.0285,80.2770,MFCC
14000,4.0307,80.4250,MFCC
14060,4.0297,80.3340,MFCC
14120,4.0295,80.5990,MFCC
14180,4.0404,71.1000,INFERENCE
14240,4.0230,83.2130,INFERENCE
14300,4.0260,83.5820,INFERENCE
14360,4.0445,67.1390,RESULT
14420,4.0529,57.8990,RESULT
14480,4.0523,58.0830,RESULT
14540,4.0523,57.7880,RESULT
14600,4.0590,52.2780,RESULT
14660,4.0596,52.3590,RESULT
14720,4.0590,52.2780,RESULT
14780,4.0602,52.4100,RESULT
14840,4.0596,52.1510,RESULT
14893,4.0598,52.2170,RESULT
14950,4.0600,52.1060,RESULT
15010,4.0604,52.2070,RESULT
15063,4.0596,52.1810,RESULT
15120,4.0604,52.3760,RESULT
15180,4.0596,52.1540,RESULT
15240,4.0607,52.0960,RESULT
15293,4.0604,52.1380,RESULT
15343,4.0602,52.1450,RESULT
15400,4.0602,52.2720,RESULT
15460,4.0600,52.0940,RESULT
15520,4.0604,52.3390,RESULT
15580,4.0596,52.1260,RESULT
15640,4.0598,52.2300,RESULT
15693,4.0588,52.2030,RESULT
15743,4.0613,52.1530,RESULT
15800,4.0609,51.9790,RESULT
15860,4.0596,52.3560,RESULT
15920,4.0613,52.0780,RESULT
15980,4.0611,52.3130,RESULT
16033,4.0604,52.2610,RESULT
16090,4.0613,52.1230,RESULT
16150,4.0605,52.3770,RESULT
16210,4.0604,52.1050,RESULT
16270,4.0602,52.3470,RESULT
16330,4.0607,52.1590,RESULT
16390,4.0604,52.3960,RESULT
16450,4.0604,52.0880,RESULT
16510,4.0602,52.2900,RESULT
16570,4.0594,52.2340,RESULT
16630,4.0611,52.0930,RESULT
16690,4.0615,52.3320,RESULT
16750,4.0605,52.1850,RESULT
16810,4.0607,52.4760,RESULT
16870,4.0607,52.2610,RESULT
16930,4.0604,52.2430,RESULT
16990,4.0594,52.2590,RESULT
17050,4.0598,52.1790,RESULT
17110,4.0600,52.4570,RESULT
17170,4.0602,52.1190,RESULT
17230,4.0604,52.3750,RESULT
17290,4.0609,52.0570,RESULT
17343,4.0600,52.1280,RESULT
17400,4.0502,60.7230,SHUTDOWN
17460,4.0488,63.8990,SHUTDOWN
17520,4.0611,52.3150,SHUTDOWN
17580,4.0604,52.2300,SHUTDOWN
17640,4.0604,52.3860,SHUTDOWN
17700,4.0598,52.0700,SHUTDOWN
17760,4.0594,52.4620,SHUTDOWN
17820,4.0602,52.2690,SHUTDOWN
17880,4.0613,52.1570,SHUTDOWN
17933,4.0615,52.2100,SHUTDOWN
17989,4.1080,6.4290,SLEEP
18050,4.0709,42.0640,HW_BOOT
18110,4.0523,60.5500,HW_BOOT
18170,4.0451,66.8370,HW_BOOT
18230,4.0465,65.5130,HW_BOOT
18290,4.0586,56.1100,HW_BOOT
18350,4.0563,56.3080,HW_BOOT
18410,4.0494,62.0390,HW_BOOT
18470,4.0508,62.1890,HW_BOOT
18530,4.0498,62.4060,HW_BOOT
18590,4.0494,62.1610,HW_BOOT
