timestamp,bus_voltage,bus_current,state
8339,4.1178,6.1790,SLEEP
8399,4.1184,6.3120,SLEEP
8459,4.1170,9.5650,SLEEP
8520,4.0773,59.1300,HW_BOOT
8580,4.0717,65.9520,HW_BOOT
8640,4.0711,66.9160,HW_BOOT
8700,4.0787,55.8300,HW_BOOT
8760,4.0785,56.3700,HW_BOOT
8820,4.0729,63.1800,HW_BOOT
8880,4.0742,62.7890,HW_BOOT
8940,4.0734,62.3840,HW_BOOT
9000,4.0744,62.8580,HW_BOOT
9060,4.0740,62.7020,HW_BOOT
9120,4.0750,61.0060,HW_BOOT
9180,4.0742,61.0920,HW_BOOT
9240,4.0555,84.8770,HW_BOOT
9293,4.0549,84.8850,HW_BOOT
9350,4.0553,85.1050,HW_BOOT
9410,4.0551,84.9730,HW_BOOT
9463,4.0553,84.9940,HW_BOOT
9520,4.0506,90.1740,HW_BOOT
9580,4.0539,85.9910,HW_BOOT
9640,4.0686,66.4350,HW_BOOT
9700,4.0676,70.7180,HW_BOOT
9760,4.0816,50.5550,HW_BOOT
9820,4.0822,50.3810,HW_BOOT
9880,4.0818,50.6770,HW_BOOT
9940,4.0822,50.5250,HW_BOOT
10000,4.0834,50.5920,HW_BOOT
10060,4.0824,50.3120,HW_BOOT
10120,4.0836,50.6020,HW_BOOT
10180,4.0795,53.7360,HW_BOOT
10240,4.0723,64.4790,HW_BOOT
10300,4.0662,70.6920,HW_BOOT
10360,4.0625,74.9700,HW_BOOT
10421,4.0383,106.1350,RECORD
10479,4.0566,83.4280,RECORD
10540,4.0766,57.2300,RECORD
10600,4.0803,52.0030,RECORD
10660,4.0809,52.1310,RECORD
10720,4.0777,54.9270,RECORD
10780,4.0813,52.2090,RECORD
10840,4.0770,57.2150,RECORD
10900,4.0795,55.6250,RECORD
10960,4.0787,54.7310,RECORD
11020,4.0811,52.1530,RECORD
11080,4.0824,52.5180,RECORD
11140,4.0813,52.2300,RECORD
11200,4.0809,52.3880,RECORD
11260,4.0768,57.4440,RECORD
11320,4.0773,58.7940,RECORD
11380,4.0770,56.7640,RECORD
11440,4.0779,58.0800,RECORD
11500,4.0814,52.3640,RECORD
11560,4.0816,52.0790,RECORD
11620,4.0813,52.6520,RECORD
11680,4.0809,58.1980,RECORD
11740,4.0801,53.3830,RECORD
11800,4.0777,55.1010,RECORD
11860,4.0768,58.2650,RECORD
11920,4.0820,52.5450,RECORD
11980,4.0775,56.4970,RECORD
12040,4.0818,52.5740,RECORD
12100,4.0814,52.2050,RECORD
