timestamp,bus_voltage,bus_current,state
11192,4.1141,6.2970,SLEEP
11242,4.1139,6.3140,SLEEP
11292,4.1137,6.3050,SLEEP
11342,4.1143,6.2520,SLEEP
11392,4.1135,6.3140,SLEEP
11442,4.1145,6.3440,SLEEP
11498,4.1143,6.3550,SLEEP
11552,4.1135,6.3870,SLEEP
11608,4.1141,6.3040,SLEEP
11668,4.1135,6.2440,SLEEP
11729,4.0582,58.1170,HW_BOOT
11789,4.0521,61.3910,HW_BOOT
11849,4.0467,66.8120,HW_BOOT
11909,4.0531,60.7970,HW_BOOT
11969,4.0584,56.2740,HW_BOOT
12029,4.0549,57.4410,HW_BOOT
12089,4.0500,62.8990,HW_BOOT
12149,4.0496,63.3310,HW_BOOT
12209,4.0480,63.3750,HW_BOOT
12269,4.0498,63.2840,HW_BOOT
12329,4.0508,61.2790,HW_BOOT
12389,4.0500,61.6990,HW_BOOT
12448,4.0592,52.5990,HW_BOOT
12546,4.0240,84.9220,HW_BOOT
12592,4.0230,84.8660,HW_BOOT
12649,4.0234,85.0260,HW_BOOT
12709,4.0236,85.2140,HW_BOOT
12769,4.0193,89.0610,HW_BOOT
12829,4.0146,92.8800,HW_BOOT
12889,4.0420,69.0210,HW_BOOT
12949,4.0385,70.2090,HW_BOOT
13009,4.0619,50.5810,HW_BOOT
13069,4.0619,50.4650,HW_BOOT
13123,4.0613,50.4780,HW_BOOT
13179,4.0615,50.5610,HW_BOOT
13239,4.0625,50.4560,HW_BOOT
13299,4.0621,50.6340,HW_BOOT
13359,4.0613,50.3110,HW_BOOT
13419,4.0533,58.4050,HW_BOOT
13479,4.0277,80.8130,HW_BOOT
13539,4.0385,71.2040,HW_BOOT
13599,4.0346,76.8860,HW_BOOT
13660,4.0002,106.1720,RECORD
13719,4.0363,72.6930,RECORD
13779,4.0564,54.7720,RECORD
13839,4.0578,54.6620,RECORD
13899,4.0592,52.3170,RECORD
13959,4.0609,52.4810,RECORD
14019,4.0602,52.2900,RECORD
14079,4.0604,52.3930,RECORD
14139,4.0535,57.4430,RECORD
14199,4.0607,52.5250,RECORD
14259,4.0514,57.3710,RECORD
14319,4.0600,52.2940,RECORD
14379,4.0600,52.5220,RECORD
14439,4.0564,56.2480,RECORD
14499,4.0598,52.2330,RECORD
14559,4.0537,57.2150,RECORD
14619,4.0572,55.5030,RECORD
14679,4.0561,54.3520,RECORD
14739,4.0541,58.1580,RECORD
14799,4.0604,52.9150,RECORD
14859,4.0561,55.1740,RECORD
14919,4.0602,52.6050,RECORD
14979,4.0602,57.6680,RECORD
15039,4.0537,58.8300,RECORD
