timestamp,bus_voltage,bus_current,state
9288,4.1191,6.2410,SLEEP
9348,4.1188,6.3860,SLEEP
9408,4.1193,6.2100,SLEEP
9468,4.1193,6.3710,SLEEP
9528,4.1199,6.1320,SLEEP
9589,4.0949,58.1170,HW_BOOT
9649,4.0902,66.7710,HW_BOOT
9703,4.0900,66.8450,HW_BOOT
9759,4.0922,60.9910,HW_BOOT
9819,4.0938,56.3270,HW_BOOT
9879,4.0934,57.7910,HW_BOOT
9939,4.0920,62.2950,HW_BOOT
9999,4.0914,62.8490,HW_BOOT
10059,4.0906,62.9380,HW_BOOT
10119,4.0910,62.5570,HW_BOOT
10179,4.0916,60.9140,HW_BOOT
10239,4.0912,61.0500,HW_BOOT
10299,4.0957,52.2330,HW_BOOT
10359,4.0783,85.0270,HW_BOOT
10419,4.0793,85.2050,HW_BOOT
10479,4.0807,84.7490,HW_BOOT
10539,4.0783,85.0740,HW_BOOT
10599,4.0766,89.8520,HW_BOOT
10659,4.0781,85.5450,HW_BOOT
10719,4.0867,68.5720,HW_BOOT
10779,4.0854,70.4970,HW_BOOT
10839,4.0865,66.7730,HW_BOOT
10899,4.0947,50.5610,HW_BOOT
10959,4.0951,50.3640,HW_BOOT
11013,4.0955,50.4450,HW_BOOT
11062,4.0957,50.3770,HW_BOOT
11112,4.0951,50.4340,HW_BOOT
11169,4.0949,50.3190,HW_BOOT
11229,4.0955,50.4730,HW_BOOT
11289,4.0891,64.0500,HW_BOOT
11349,4.0811,80.3760,HW_BOOT
11409,4.0834,75.8090,HW_BOOT
11470,4.0680,108.2370,HW_BOOT
11529,4.0879,66.4770,RECORD
11589,4.0947,52.4420,RECORD
11649,4.0939,52.5700,RECORD
11709,4.0938,52.1920,RECORD
11769,4.0936,52.3470,RECORD
11829,4.0922,55.1730,RECORD
11889,4.0936,52.0810,RECORD
11949,4.0910,57.6590,RECORD
12009,4.0938,55.2410,RECORD
12069,4.0924,55.5870,RECORD
12129,4.0939,52.0950,RECORD
12189,4.0947,52.7370,RECORD
12249,4.0941,52.1570,RECORD
12309,4.0955,52.2600,RECORD
12369,4.0918,57.0140,RECORD
12429,4.0918,58.5140,RECORD
12489,4.0916,57.4450,RECORD
12549,4.0936,57.9610,RECORD
12608,4.0945,52.4330,RECORD
12706,4.0938,55.0190,RECORD
12759,4.0920,58.3370,RECORD
12819,4.0943,52.4810,RECORD
12879,4.0930,57.8570,RECORD
12939,4.0920,59.1000,RECORD
12999,4.0947,52.4440,RECORD
13059,4.0924,57.8330,RECORD
13119,4.0953,52.5680,RECORD
13179,4.0949,52.1260,RECORD
13239,4.0947,54.8370,RECORD
13299,4.0955,57.1900,RECORD
13359,4.0932,59.4150,RECORD
13419,4.0916,56.3470,RECORD
13479,4.0934,56.3750,RECORD
13539,4.0939,52.3420,RECORD
13599,4.0951,52.1900,RECORD
13659,4.0943,52.5580,RECORD
13719,4.0953,52.0070,RECORD
13779,4.0926,57.6040,RECORD
13832,4.0918,57.6050,RECORD
13889,4.0951,52.4750,RECORD
13949,4.0949,52.1810,RECORD
14009,4.0945,53.1690,RECORD
14069,4.0777,86.8820,MFCC
14129,4.0797,83.7500,MFCC
14189,4.0805,81.6130,MFCC
14249,4.0818,80.1790,MFCC
14309,4.0820,80.4300,MFCC
14369,4.0803,81.1260,MFCC
14429,4.0795,80.9620,MFCC
14489,4.0869,66.3630,INFERENCE
14549,4.0756,84.7300,INFERENCE
14609,4.0799,83.3580,INFERENCE
14669,4.0797,83.0820,INFERENCE
14729,4.0781,83.6570,INFERENCE
14789,4.0789,84.3820,INFERENCE
14849,4.0789,82.9360,INFERENCE
14909,4.0859,66.4460,RESULT
14969,4.0908,57.9920,RESULT
15029,4.0912,58.0510,RESULT
15089,4.0902,57.8820,RESULT
15149,4.0943,52.3830,RESULT
15209,4.0936,52.3440,RESULT
15262,4.0945,52.3300,RESULT
15319,4.0936,52.3580,RESULT
15379,4.0953,52.3430,RESULT
15432,4.0949,52.3210,RESULT
15489,4.0951,52.1610,RESULT
15542,4.0945,52.2420,RESULT
15599,4.0955,52.3070,RESULT
15659,4.0945,52.5780,RESULT
15719,4.0949,51.9420,RESULT
15779,4.0951,52.4760,RESULT
15839,4.0943,52.2300,RESULT
15899,4.0957,52.2820,RESULT
15959,4.0939,52.1140,RESULT
16012,4.0961,52.0550,RESULT
16069,4.0951,52.4290,RESULT
16129,4.0953,51.9850,RESULT
16189,4.0965,52.4360,RESULT
16249,4.0951,52.2590,RESULT
16309,4.0953,52.4790,RESULT
16369,4.0959,52.2510,RESULT
16429,4.0947,52.4110,RESULT
16489,4.0949,52.2760,RESULT
16542,4.0953,52.3240,RESULT
16599,4.0951,52.4670,RESULT
16659,4.0947,52.1260,RESULT
16719,4.0953,52.3560,RESULT
16779,4.0961,52.0660,RESULT
16839,4.0955,52.3420,RESULT
16899,4.0955,52.4230,RESULT
16959,4.0949,52.1860,RESULT
17019,4.0943,51.9130,RESULT
17079,4.0955,52.2950,RESULT
17139,4.0947,52.1770,RESULT
17199,4.0953,52.3390,RESULT
17259,4.0943,52.5230,RESULT
17319,4.0947,52.0280,RESULT
17379,4.0938,52.2890,RESULT
17439,4.0959,52.4410,RESULT
17499,4.0949,52.1110,RESULT
17559,4.0949,52.3920,RESULT
17619,4.0949,52.1230,RESULT
17679,4.0941,52.3600,RESULT
17739,4.0949,52.1340,RESULT
17799,4.0953,52.4310,RESULT
17859,4.0945,52.2120,RESULT
17913,4.0951,52.1580,RESULT
17969,4.0887,66.9480,SHUTDOWN
18029,4.0938,52.3790,SHUTDOWN
18083,4.0959,52.4360,SHUTDOWN
18139,4.0945,51.9840,SHUTDOWN
18199,4.0949,52.4020,SHUTDOWN
18259,4.0949,52.2350,SHUTDOWN
18319,4.0945,52.3990,SHUTDOWN
18379,4.0943,52.2300,SHUTDOWN
18439,4.0953,52.4750,SHUTDOWN
18499,4.0846,75.0280,SHUTDOWN
18558,4.1182,6.3510,SLEEP
18618,4.1162,6.2400,SLEEP
18678,4.1174,6.2760,SLEEP
18738,4.1174,6.2440,SLEEP
18792,4.1176,6.2310,SLEEP
18848,4.1189,6.3510,SLEEP
18908,4.1191,6.1570,SLEEP
18968,4.1191,6.2890,SLEEP
19028,4.1182,6.2370,SLEEP
19088,4.1186,6.3520,SLEEP
19148,4.1186,6.2560,SLEEP
19209,4.0941,58.5620,HW_BOOT
19269,4.0902,66.9330,HW_BOOT
19329,4.0900,67.2160,HW_BOOT
19389,4.0947,55.6760,HW_BOOT
19449,4.0938,56.3910,HW_BOOT
19509,4.0904,62.9720,HW_BOOT
19569,4.0906,62.6670,HW_BOOT
19629,4.0904,62.9790,HW_BOOT
19689,4.0900,62.4770,HW_BOOT
19749,4.0904,62.9960,HW_BOOT
19809,4.0902,61.2960,HW_BOOT
19862,4.0916,61.2610,HW_BOOT
19919,4.0910,60.2250,HW_BOOT
19979,4.0779,85.1100,HW_BOOT
20033,4.0793,85.1370,HW_BOOT
20089,4.0785,84.9070,HW_BOOT
20149,4.0791,85.2130,HW_BOOT
20209,4.0770,88.5790,HW_BOOT
20269,4.0779,85.8020,HW_BOOT
20329,4.0875,66.0800,HW_BOOT
20389,4.0855,70.4420,HW_BOOT
20449,4.0906,61.6280,HW_BOOT
20509,4.0945,50.5290,HW_BOOT
20569,4.0943,50.6420,HW_BOOT
20629,4.0961,50.4530,HW_BOOT
20689,4.0957,50.4050,HW_BOOT
20749,4.0947,50.5030,HW_BOOT
20809,4.0951,50.4220,HW_BOOT
20869,4.0953,50.6560,HW_BOOT
20929,4.0893,64.4560,HW_BOOT
20989,4.0852,72.7690,HW_BOOT
21049,4.0832,74.8250,HW_BOOT
21110,4.0680,106.2320,RECORD
21169,4.0789,81.5900,RECORD
21229,4.0945,52.3230,RECORD
21289,4.0924,55.2810,RECORD
21349,4.0936,58.1110,RECORD
21409,4.0918,57.5650,RECORD
21469,4.0941,55.2730,RECORD
21529,4.0936,55.5850,RECORD
21589,4.0943,52.0260,RECORD
21649,4.0953,52.5060,RECORD
21703,4.0947,52.5220,RECORD
21759,4.0926,59.9090,RECORD
21819,4.0941,52.3070,RECORD
21873,4.0957,52.2540,RECORD
21929,4.0945,52.5900,RECORD
21989,4.0943,53.7950,RECORD
22049,4.0945,54.3720,RECORD
22109,4.0928,58.1760,RECORD
22169,4.0920,58.7480,RECORD
22229,4.0939,52.1550,RECORD
22289,4.0947,52.6200,RECORD
22349,4.0941,52.4460,RECORD
22409,4.0922,58.7670,RECORD
22469,4.0938,52.6470,RECORD
22529,4.0926,57.8150,RECORD
22589,4.0924,58.1840,RECORD
22649,4.0947,52.2680,RECORD
22709,4.0947,52.3800,RECORD
22769,4.0947,52.2570,RECORD
22822,4.0945,52.2670,RECORD
22879,4.0926,56.2880,RECORD
22939,4.0922,58.5590,RECORD
22999,4.0955,52.2730,RECORD
23059,4.0926,57.4170,RECORD
23119,4.0947,52.5060,RECORD
23179,4.0943,52.0620,RECORD
23239,4.0922,58.0550,RECORD
23299,4.0955,52.1300,RECORD
23359,4.0924,58.7310,RECORD
23419,4.0934,56.7910,RECORD
23479,4.0943,53.3430,RECORD
23539,4.0939,52.5060,RECORD
23599,4.0947,52.0280,RECORD
23659,4.0842,73.4570,MFCC
23719,4.0889,66.6340,MFCC
23779,4.0807,81.1760,MFCC
23839,4.0807,81.1080,MFCC
23899,4.0807,79.6880,MFCC
23959,4.0813,80.1360,MFCC
24019,4.0803,80.7210,MFCC
24079,4.0809,81.4850,INFERENCE
24139,4.0787,83.7150,INFERENCE
24199,4.0756,91.0990,INFERENCE
24258,4.0785,84.5330,INFERENCE
24350,4.0771,84.5170,INFERENCE
24402,4.0781,84.4960,INFERENCE
24459,4.0783,83.1940,INFERENCE
24519,4.0867,66.3090,RESULT
24579,4.0883,63.6740,RESULT
24639,4.0883,63.2270,RESULT
24699,4.0869,63.7330,RESULT
24759,4.0938,52.2330,RESULT
24819,4.0939,52.0920,RESULT
24879,4.0941,52.2850,RESULT
24939,4.0936,52.4890,RESULT
24999,4.0939,52.3690,RESULT
25059,4.0945,52.0400,RESULT
25119,4.0945,52.3120,RESULT
25173,4.0945,52.2810,RESULT
25229,4.0943,52.4380,RESULT
25289,4.0947,52.0360,RESULT
25349,4.0945,52.3620,RESULT
25409,4.0947,51.9490,RESULT
25469,4.0943,52.1700,RESULT
25529,4.0932,52.3850,RESULT
25589,4.0957,52.2000,RESULT
25649,4.0949,52.1440,RESULT
25702,4.0938,52.0790,RESULT
25759,4.0949,52.5000,RESULT
25819,4.0943,52.2260,RESULT
25873,4.0955,52.2210,RESULT
25929,4.0951,52.0410,RESULT
25989,4.0943,52.2560,RESULT
26049,4.0949,52.2180,RESULT
26109,4.0941,52.0700,RESULT
26169,4.0955,52.2380,RESULT
26222,4.0951,52.1830,RESULT
26279,4.0949,52.3030,RESULT
26339,4.0955,52.0070,RESULT
26399,4.0949,52.2360,RESULT
26452,4.0947,52.1530,RESULT
26509,4.0949,52.3590,RESULT
26569,4.0959,52.2220,RESULT
26622,4.0949,52.2050,RESULT
26679,4.0945,52.0180,RESULT
26739,4.0949,52.1280,RESULT
26799,4.0949,52.1520,RESULT
26859,4.0951,52.0700,RESULT
26919,4.0939,52.4840,RESULT
26979,4.0947,52.0050,RESULT
27039,4.0953,52.1370,RESULT
27099,4.0953,52.1770,RESULT
27153,4.0955,52.1830,RESULT
27209,4.0963,52.1060,RESULT
27269,4.0945,52.2580,RESULT
27322,4.0951,52.2670,RESULT
27379,4.0945,52.1790,RESULT
27439,4.0947,52.3340,RESULT
27499,4.0955,52.1790,RESULT
27559,4.0902,63.6010,SHUTDOWN
27619,4.0920,57.8910,SHUTDOWN
27679,4.0945,52.2350,SHUTDOWN
27739,4.0949,52.1480,SHUTDOWN
27799,4.0957,52.1710,SHUTDOWN
27859,4.0945,52.3770,SHUTDOWN
27919,4.0945,52.2780,SHUTDOWN
27979,4.0951,52.4220,SHUTDOWN
28039,4.0945,52.0720,SHUTDOWN
28099,4.0945,52.6050,SHUTDOWN
28158,4.1168,6.3940,SLEEP
28218,4.1162,6.2270,SLEEP
28278,4.1176,6.3300,SLEEP
28333,4.1176,6.3430,SLEEP
28388,4.1180,6.3800,SLEEP
28448,4.1184,6.2520,SLEEP
28508,4.1176,6.2310,SLEEP
28568,4.1188,6.2960,SLEEP
28628,4.1182,6.1630,SLEEP
28688,4.1195,6.2550,SLEEP
28748,4.1184,6.2490,SLEEP
28808,4.1193,6.2580,SLEEP
28868,4.1193,6.1570,SLEEP
28922,4.1189,6.2180,SLEEP
28978,4.1186,6.3340,SLEEP
29032,4.1189,6.2810,SLEEP
29082,4.1193,6.3100,SLEEP
29132,4.1195,6.2580,SLEEP
29182,4.1188,6.3220,SLEEP
29232,4.1184,6.2920,SLEEP
29288,4.1197,6.3680,SLEEP
29348,4.1191,6.2480,SLEEP
29408,4.1193,6.2780,SLEEP
29463,4.1193,6.3000,SLEEP
29512,4.1201,6.2980,SLEEP
29568,4.1197,6.3900,SLEEP
29628,4.1191,6.3310,SLEEP
29688,4.1197,6.2370,SLEEP
29742,4.1195,6.2140,SLEEP
29792,4.1193,6.2010,SLEEP
29848,4.1197,6.3310,SLEEP
29908,4.1199,6.3690,SLEEP
29968,4.1188,6.2100,SLEEP
30023,4.1188,6.2480,SLEEP
30078,4.1193,6.2950,SLEEP
30132,4.1203,6.2610,SLEEP
30182,4.1182,6.3210,SLEEP
30238,4.1197,6.3680,SLEEP
30298,4.1199,6.2710,SLEEP
30353,4.1201,6.2650,SLEEP
30408,4.1189,6.3920,SLEEP
30468,4.1199,6.2500,SLEEP
30522,4.1201,6.3140,SLEEP
30579,4.1127,21.5340,HW_BOOT
30639,4.0928,60.6850,HW_BOOT
30699,4.0906,66.6310,HW_BOOT
30752,4.0896,66.5750,HW_BOOT
30809,4.0949,55.6380,HW_BOOT
30869,4.0951,56.2990,HW_BOOT
30929,4.0914,62.7830,HW_BOOT
30989,4.0914,62.5270,HW_BOOT
31049,4.0908,62.1900,HW_BOOT
31109,4.0912,62.7340,HW_BOOT
31169,4.0893,62.8390,HW_BOOT
31229,4.0920,61.3000,HW_BOOT
31289,4.0910,61.1560,HW_BOOT
31349,4.0801,84.8820,HW_BOOT
31409,4.0787,84.8290,HW_BOOT
31462,4.0789,84.7560,HW_BOOT
31519,4.0797,85.0540,HW_BOOT
31579,4.0795,85.3670,HW_BOOT
31639,4.0756,89.9530,HW_BOOT
31699,4.0742,95.3160,HW_BOOT
31759,4.0857,69.5960,HW_BOOT
31819,4.0846,71.1010,HW_BOOT
31879,4.0955,50.8010,HW_BOOT
31939,4.0959,50.3600,HW_BOOT
31999,4.0949,50.4890,HW_BOOT
32059,4.0955,50.4110,HW_BOOT
32119,4.0953,50.4560,HW_BOOT
32179,4.0953,50.5720,HW_BOOT
32239,4.0959,50.4580,HW_BOOT
32299,4.0904,63.9050,HW_BOOT
32359,4.0811,81.6710,HW_BOOT
32419,4.0852,72.2220,HW_BOOT
32480,4.0713,101.9200,HW_BOOT
32539,4.0789,85.9460,RECORD
32599,4.0941,52.6370,RECORD
32659,4.0943,54.0970,RECORD
32719,4.0938,55.8560,RECORD
32779,4.0930,57.4010,RECORD
32839,4.0922,53.1130,RECORD
32899,4.0922,55.3270,RECORD
32959,4.0939,52.7380,RECORD
33019,4.0947,52.4710,RECORD
33079,4.0920,60.0010,RECORD
33139,4.0949,52.5860,RECORD
33199,4.0920,58.5890,RECORD
33259,4.0910,58.3430,RECORD
33319,4.0949,52.3670,RECORD
33379,4.0922,59.5670,RECORD
33439,4.0939,52.5810,RECORD
33499,4.0947,52.4240,RECORD
33559,4.0934,54.7210,RECORD
33619,4.0941,52.1390,RECORD
33679,4.0914,57.6730,RECORD
33739,4.0924,56.6970,RECORD
33799,4.0922,57.6340,RECORD
33859,4.0947,52.3380,RECORD
33919,4.0943,52.6460,RECORD
33979,4.0945,52.4070,RECORD
