timestamp,bus_voltage,bus_current,state
9053,4.1211,6.1420,SLEEP
9109,4.1217,6.1550,SLEEP
9169,4.1221,6.0610,SLEEP
9229,4.1211,6.2440,SLEEP
9289,4.1215,6.1250,SLEEP
9349,4.1213,6.2780,SLEEP
9409,4.1213,6.1300,SLEEP
9469,4.1213,6.1540,SLEEP
9523,4.1213,6.2360,SLEEP
9573,4.1215,6.2280,SLEEP
9623,4.1217,6.2400,SLEEP
9679,4.1215,6.1040,SLEEP
9739,4.1215,6.1960,SLEEP
9793,4.1215,6.2440,SLEEP
9843,4.1213,6.1870,SLEEP
9899,4.1211,6.1290,SLEEP
9959,4.1207,6.1870,SLEEP
10019,4.1209,6.1410,SLEEP
10079,4.1211,6.1600,SLEEP
10133,4.1215,6.1980,SLEEP
10183,4.1217,6.1530,SLEEP
10239,4.1209,6.1300,SLEEP
10299,4.1221,6.1600,SLEEP
10353,4.1215,6.1610,SLEEP
10409,4.1219,6.1290,SLEEP
10469,4.1219,6.0250,SLEEP
10523,4.1223,6.0010,SLEEP
10579,4.1223,6.2060,SLEEP
10639,4.1213,6.1360,SLEEP
10699,4.1223,6.1930,SLEEP
10759,4.1207,6.1070,SLEEP
10819,4.1217,6.1530,SLEEP
10879,4.1217,6.1230,SLEEP
10939,4.1221,6.1660,SLEEP
10993,4.1219,6.2310,SLEEP
11043,4.1217,6.2390,SLEEP
11099,4.1215,6.1400,SLEEP
11159,4.1211,6.2480,SLEEP
11219,4.1209,6.1450,SLEEP
11279,4.1219,6.1980,SLEEP
11339,4.1209,6.0290,SLEEP
11399,4.1217,6.2540,SLEEP
11459,4.1213,6.0700,SLEEP
11519,4.1221,6.1660,SLEEP
11579,4.1227,6.2750,SLEEP
11639,4.1221,6.2200,SLEEP
11693,4.1215,6.1630,SLEEP
11743,4.1209,6.1760,SLEEP
11793,4.1211,6.2440,SLEEP
11843,4.1221,6.1640,SLEEP
11893,4.1230,6.2320,SLEEP
11943,4.1211,6.1630,SLEEP
11993,4.1221,6.1700,SLEEP
12043,4.1219,6.2010,SLEEP
12093,4.1213,6.2020,SLEEP
12149,4.1221,6.1440,SLEEP
12209,4.1215,6.3040,SLEEP
12269,4.1209,6.2050,SLEEP
12329,4.1209,6.2620,SLEEP
12389,4.1213,6.1680,SLEEP
12449,4.1219,6.3090,SLEEP
12508,4.1225,6.2110,SLEEP
12600,4.1213,6.1730,SLEEP
12653,4.1213,6.1940,SLEEP
12709,4.1211,6.0550,SLEEP
12763,4.1215,6.0640,SLEEP
12819,4.1221,6.2240,SLEEP
12873,4.1215,6.2220,SLEEP
12929,4.1221,6.1290,SLEEP
12989,4.1217,6.1770,SLEEP
13049,4.1223,6.1230,SLEEP
13103,4.1221,6.1390,SLEEP
13159,4.1211,6.1630,SLEEP
13213,4.1217,6.1770,SLEEP
13263,4.1217,6.2240,SLEEP
13319,4.1225,6.0670,SLEEP
13379,4.1229,6.2000,SLEEP
13439,4.1221,6.0820,SLEEP
13499,4.1213,6.2410,SLEEP
13553,4.1219,6.1720,SLEEP
13603,4.1221,6.2100,SLEEP
13653,4.1219,6.1500,SLEEP
13709,4.1217,6.3130,SLEEP
13769,4.1213,6.1940,SLEEP
13823,4.1211,6.1540,SLEEP
13880,4.0877,57.7800,HW_BOOT
13940,4.0822,62.8270,HW_BOOT
14000,4.0797,66.6980,HW_BOOT
14060,4.0854,59.0680,HW_BOOT
14120,4.0863,56.0770,HW_BOOT
14180,4.0848,58.7570,HW_BOOT
14240,4.0816,61.9230,HW_BOOT
14300,4.0824,62.4440,HW_BOOT
14353,4.0816,62.4280,HW_BOOT
14410,4.0820,62.1740,HW_BOOT
14470,4.0824,60.7390,HW_BOOT
14530,4.0816,61.0860,HW_BOOT
14590,4.0822,60.5180,HW_BOOT
14650,4.0660,84.9160,HW_BOOT
14710,4.0658,84.5620,HW_BOOT
14770,4.0656,84.8030,HW_BOOT
14830,4.0650,84.6840,HW_BOOT
14890,4.0629,87.8290,HW_BOOT
14950,4.0646,85.5620,HW_BOOT
15010,4.0779,65.5430,HW_BOOT
15070,4.0740,70.4680,HW_BOOT
15130,4.0799,61.1320,HW_BOOT
15190,4.0883,50.0830,HW_BOOT
15250,4.0875,50.2070,HW_BOOT
15310,4.0885,50.1400,HW_BOOT
15370,4.0881,50.1610,HW_BOOT
15430,4.0885,50.0200,HW_BOOT
15490,4.0877,50.1490,HW_BOOT
15550,4.0895,50.0480,HW_BOOT
15610,4.0797,64.1250,HW_BOOT
