565859,4.0965,6.1120,SLEEP
565919,4.0969,6.2320,SLEEP
565979,4.0967,6.1280,SLEEP
566039,4.0977,6.1630,SLEEP
566099,4.0965,6.0600,SLEEP
566153,4.0973,6.1080,SLEEP
566209,4.0969,6.1890,SLEEP
566269,4.0977,6.0900,SLEEP
566329,4.0975,6.1640,SLEEP
566389,4.0979,6.1060,SLEEP
566443,4.0971,6.1030,SLEEP
566499,4.0973,6.1850,SLEEP
566559,4.0975,6.1340,SLEEP
566619,4.0969,6.3210,SLEEP
566679,4.0979,6.1290,SLEEP
566733,4.0973,6.0610,SLEEP
566789,4.0967,6.1500,SLEEP
566849,4.0982,6.0890,SLEEP
566909,4.0977,6.2000,SLEEP
566969,4.0973,6.1380,SLEEP
567023,4.0965,6.1280,SLEEP
567079,4.0977,6.2840,SLEEP
567139,4.0965,6.2110,SLEEP
567199,4.0975,6.1420,SLEEP
567259,4.0957,6.1870,SLEEP
567313,4.0971,6.1830,SLEEP
567363,4.0975,6.2020,SLEEP
567413,4.0982,6.2220,SLEEP
567469,4.0975,6.0910,SLEEP
567529,4.0973,6.1590,SLEEP
567583,4.0973,6.1660,SLEEP
567633,4.0971,6.1750,SLEEP
567689,4.0969,6.1360,SLEEP
567749,4.0975,6.2140,SLEEP
567803,4.0980,6.1540,SLEEP
567859,4.0965,6.1430,SLEEP
567913,4.0971,6.0840,SLEEP
567969,4.0977,6.1620,SLEEP
568029,4.0979,6.1080,SLEEP
568089,4.0982,6.1510,SLEEP
568149,4.0980,6.1070,SLEEP
568203,4.0963,6.1380,SLEEP
568253,4.0986,6.1070,SLEEP
568309,4.0982,6.2120,SLEEP
568369,4.0980,6.0760,SLEEP
568429,4.0980,6.1840,SLEEP
568483,4.0973,6.2200,SLEEP
568539,4.0973,6.1430,SLEEP
568599,4.0982,6.1550,SLEEP
568659,4.0971,6.1310,SLEEP
568713,4.0967,6.1420,SLEEP
568763,4.0971,6.0690,SLEEP
568813,4.0977,6.0740,SLEEP
568863,4.0971,6.1060,SLEEP
568913,4.0979,6.0850,SLEEP
568963,4.0971,6.1070,SLEEP
569019,4.0973,6.0300,SLEEP
569079,4.0982,6.0640,SLEEP
569139,4.0969,6.2480,SLEEP
569199,4.0975,6.1130,SLEEP
569259,4.0973,6.2620,SLEEP
569319,4.0979,6.1320,SLEEP
569373,4.0977,6.1190,SLEEP
569429,4.0979,6.2110,SLEEP
569483,4.0982,6.1940,SLEEP
569533,4.0986,6.2010,SLEEP
569583,4.0973,6.2390,SLEEP
569639,4.0971,6.1400,SLEEP
569693,4.0973,6.1290,SLEEP
569749,4.0979,6.2400,SLEEP
569803,4.0975,6.2060,SLEEP
569853,4.0984,6.2260,SLEEP
569909,4.0971,6.1070,SLEEP
569963,4.0975,6.1370,SLEEP
570013,4.0986,6.0810,SLEEP
570063,4.0980,6.1060,SLEEP
570119,4.0973,6.1510,SLEEP
570179,4.0971,6.0970,SLEEP
570239,4.0979,6.1770,SLEEP
570293,4.0980,6.2030,SLEEP
570349,4.0980,6.1140,SLEEP
570409,4.0971,6.0420,SLEEP
570469,4.0979,6.0950,SLEEP
570523,4.0975,6.1280,SLEEP
570579,4.0975,6.2240,SLEEP
570640,3.9744,56.9730,HW_BOOT
570700,3.9543,64.8090,HW_BOOT
570760,3.9514,65.7860,HW_BOOT
570820,3.9768,56.3690,HW_BOOT
570880,3.9779,55.1720,HW_BOOT
570933,3.9787,55.2290,HW_BOOT
570990,3.9520,65.5490,HW_BOOT
571050,3.9520,65.7920,HW_BOOT
571110,3.9527,65.7320,HW_BOOT
571163,3.9518,65.6830,HW_BOOT
571220,3.9586,63.0750,HW_BOOT
571280,3.9580,63.1920,HW_BOOT
571340,3.9580,63.3870,HW_BOOT
571400,3.9076,83.7450,HW_BOOT
571453,3.9098,83.7210,HW_BOOT
571510,3.9115,83.6170,HW_BOOT
571570,3.9115,84.0220,HW_BOOT
571623,3.9109,84.0090,HW_BOOT
571680,3.9000,88.2370,HW_BOOT
571740,3.9119,85.1290,HW_BOOT
571800,3.9402,73.1610,HW_BOOT
571860,3.9533,69.3960,HW_BOOT
571920,3.9477,70.3180,HW_BOOT
571980,3.9984,49.5180,HW_BOOT
572040,3.9988,49.3690,HW_BOOT
572100,4.0002,49.3250,HW_BOOT
572160,3.9998,49.4760,HW_BOOT
572220,3.9980,49.2530,HW_BOOT
572280,3.9996,49.3990,HW_BOOT
572340,3.9967,49.2280,HW_BOOT
572400,3.9650,63.3420,HW_BOOT
572460,3.9479,70.2970,HW_BOOT
572520,3.9393,74.0780,HW_BOOT
572581,3.8914,103.8980,RECORD
572640,3.9299,80.3160,RECORD
572700,3.9979,51.4820,RECORD
572760,3.9984,51.3990,RECORD
572820,3.9982,51.7810,RECORD
572880,3.9975,51.4800,RECORD
572940,3.9855,58.0140,RECORD
573000,3.9838,56.5060,RECORD
573060,3.9875,58.3750,RECORD
573120,3.9814,56.4430,RECORD
573180,3.9994,51.5450,RECORD
573240,3.9990,51.8440,RECORD
573300,3.9973,51.5040,RECORD
573360,3.9988,51.8560,RECORD
573420,3.9979,52.4840,RECORD
573480,3.9875,57.4190,RECORD
573540,3.9826,56.6960,RECORD
573600,3.9988,51.6230,RECORD
573660,3.9848,57.0860,RECORD
573720,3.9990,51.5970,RECORD
573780,3.9986,52.1130,RECORD
573840,3.9861,57.3150,RECORD
573900,3.9988,52.0180,RECORD
573960,3.9842,57.3510,RECORD
574020,3.9877,56.3230,RECORD
574080,3.9939,51.9280,RECORD
574140,3.9863,57.0890,RECORD
574200,3.9984,52.0060,RECORD
574260,3.9934,52.6730,RECORD
574320,3.9977,53.0900,RECORD
574380,3.9838,56.9510,RECORD
574440,3.9865,58.7840,RECORD
574500,3.9814,56.8750,RECORD
574560,3.9867,56.8210,RECORD
574620,3.9984,51.9340,RECORD
574680,3.9984,51.5760,RECORD
574740,3.9988,51.9130,RECORD
574800,3.9979,51.6800,RECORD
574860,3.9895,56.1410,RECORD
574920,3.9863,56.3680,RECORD
574980,3.9855,58.0380,RECORD
575040,3.9824,57.9410,RECORD
575100,3.9934,53.7010,MFCC
575160,3.9486,86.2490,MFCC
575220,3.9316,79.2810,MFCC
575280,3.9316,81.0640,MFCC
575338,3.9322,80.9460,MFCC
575437,3.9309,79.7140,MFCC
575490,3.9285,79.9680,MFCC
575550,3.9344,80.4210,INFERENCE
575610,3.9234,83.0750,INFERENCE
575670,3.9090,89.8800,INFERENCE
575730,3.9242,83.1770,INFERENCE
575790,3.9230,82.9880,INFERENCE
575850,3.9654,65.4220,RESULT
575910,3.9963,51.8370,RESULT
575963,3.9977,51.7500,RESULT
576013,3.9982,51.8030,RESULT
576063,3.9975,51.7780,RESULT
576120,3.9973,51.7410,RESULT
576173,3.9971,51.6960,RESULT
576230,3.9982,51.8040,RESULT
576290,3.9979,52.0150,RESULT
576350,3.9994,51.8670,RESULT
576410,3.9984,51.7130,RESULT
576470,3.9988,51.6420,RESULT
576530,3.9990,51.8870,RESULT
576590,3.9979,51.7480,RESULT
576650,3.9994,51.8990,RESULT
576710,3.9982,51.8300,RESULT
576763,3.9988,51.8030,RESULT
576820,3.9977,51.7360,RESULT
576880,3.9982,51.7790,RESULT
576940,3.9988,51.8820,RESULT
577000,3.9992,51.7100,RESULT
577060,3.9977,52.0290,RESULT
577120,3.9982,51.7170,RESULT
577180,3.9994,51.9250,RESULT
577240,3.9979,51.7880,RESULT
577300,3.9990,51.6010,RESULT
577360,3.9982,52.0650,RESULT
577420,3.9979,51.7150,RESULT
577480,3.9988,52.0110,RESULT
577540,3.9988,51.6760,RESULT
577600,3.9988,51.8140,RESULT
577653,3.9988,51.7680,RESULT
577710,3.9986,51.7270,RESULT
577770,3.9988,51.8500,RESULT
577830,3.9988,51.7740,RESULT
577890,3.9996,51.9680,RESULT
577950,3.9996,51.7040,RESULT
578010,3.9990,52.0020,RESULT
578070,3.9982,51.7770,RESULT
578130,4.0000,51.8850,RESULT
578190,3.9992,51.8440,RESULT
578243,3.9986,51.7750,RESULT
578293,3.9977,51.7770,RESULT
578350,3.9990,51.7170,RESULT
578410,3.9982,51.6100,RESULT
578470,3.9990,51.7790,RESULT
578530,3.9994,51.9450,RESULT
578590,3.9988,51.6270,RESULT
578650,3.9998,52.1120,RESULT
578710,3.9982,51.7550,RESULT
578763,3.9996,51.8460,RESULT
578813,3.9986,51.8380,RESULT
578870,3.9953,54.5540,SHUTDOWN
578930,3.9438,76.8630,SHUTDOWN
578990,3.9998,51.8940,SHUTDOWN
579050,3.9996,51.7040,SHUTDOWN
579103,4.0002,51.7490,SHUTDOWN
579160,3.9988,51.8090,SHUTDOWN
579213,3.9984,51.7530,SHUTDOWN
579270,3.9990,51.9030,SHUTDOWN
579330,3.9998,51.7600,SHUTDOWN
579390,3.9986,52.0780,SHUTDOWN
579449,4.1023,6.4540,SLEEP
579509,4.1027,6.1000,SLEEP
579563,4.1027,6.0730,SLEEP
579619,4.1027,6.0240,SLEEP
579679,4.1029,6.2570,SLEEP
579739,4.1029,6.0900,SLEEP
579793,4.1006,6.1330,SLEEP
579849,4.1002,6.2240,SLEEP
579903,4.1004,6.2130,SLEEP
579959,4.1004,6.1210,SLEEP
580013,4.1002,6.1470,SLEEP
580069,4.1000,6.1880,SLEEP
580123,4.0990,6.1630,SLEEP
580173,4.0988,6.2000,SLEEP
580223,4.0988,6.1600,SLEEP
580279,4.0984,6.1290,SLEEP
580339,4.0990,6.1660,SLEEP
580399,4.0979,6.0940,SLEEP
580459,4.0988,6.1720,SLEEP
580513,4.0975,6.1760,SLEEP
580563,4.0982,6.1620,SLEEP
580619,4.0977,6.0390,SLEEP
580679,4.0980,6.1450,SLEEP
580740,4.0609,20.7520,HW_BOOT
580800,3.9590,59.5650,HW_BOOT
580860,3.9418,65.9780,HW_BOOT
580920,3.9402,66.2440,HW_BOOT
580980,3.9713,54.9520,HW_BOOT
581040,3.9695,55.4600,HW_BOOT
581100,3.9422,65.7080,HW_BOOT
581160,3.9420,65.5990,HW_BOOT
581213,3.9424,65.6010,HW_BOOT
581270,3.9414,65.7700,HW_BOOT
581330,3.9418,66.0800,HW_BOOT
581390,3.9490,63.2370,HW_BOOT
581450,3.9482,63.5760,HW_BOOT
581510,3.9033,80.0700,HW_BOOT
581570,3.8953,84.0640,HW_BOOT
581630,3.8965,84.2180,HW_BOOT
581690,3.8971,84.0380,HW_BOOT
581750,3.8967,84.4770,HW_BOOT
581810,3.8982,84.3740,HW_BOOT
581870,3.8996,84.7430,HW_BOOT
581930,3.9074,82.5970,HW_BOOT
581990,3.9430,68.8940,HW_BOOT
582050,3.9400,70.1880,HW_BOOT
582110,3.9914,49.7270,HW_BOOT
582170,3.9916,49.9590,HW_BOOT
582230,3.9920,49.7030,HW_BOOT
582290,3.9916,49.7850,HW_BOOT
582350,3.9924,49.6010,HW_BOOT
582410,3.9922,49.7680,HW_BOOT
582463,3.9938,49.8040,HW_BOOT
582520,3.9568,63.4630,HW_BOOT
582580,3.9342,73.0080,HW_BOOT
582640,3.9283,75.0120,HW_BOOT
582701,3.8561,105.6280,HW_BOOT
582760,3.9562,66.2030,RECORD
582820,3.9865,55.4440,RECORD
582880,3.9842,53.7670,RECORD
582940,3.9924,51.8470,RECORD
583000,3.9932,52.1650,RECORD
583060,3.9936,51.7940,RECORD
583120,3.9939,52.1440,RECORD
583180,3.9811,56.8650,RECORD
583240,3.9932,52.0750,RECORD
583300,3.9791,56.4580,RECORD
583360,3.9822,58.8310,RECORD
583420,3.9926,52.0410,RECORD
583480,3.9930,51.7940,RECORD
583540,3.9941,52.2960,RECORD
583600,3.9926,51.7430,RECORD
583660,3.9906,53.7010,RECORD
583720,3.9818,57.6850,RECORD
583780,3.9799,58.8690,RECORD
583840,3.9928,51.8600,RECORD
583900,3.9834,56.4100,RECORD
583960,3.9938,51.9830,RECORD
584020,3.9928,51.9270,RECORD
584080,3.9930,52.3810,RECORD
584140,3.9916,51.9200,RECORD
584200,3.9830,57.3040,RECORD
584260,3.9781,57.6820,RECORD
584320,3.9920,52.4840,RECORD
584380,3.9766,57.8580,RECORD
584440,3.9928,52.0850,RECORD
584500,3.9908,53.7020,RECORD
584560,3.9930,51.9020,RECORD
584620,3.9787,58.7550,RECORD
584680,3.9926,52.0540,RECORD
584740,3.9813,58.3620,RECORD
584800,3.9775,56.2770,RECORD
584860,3.9928,52.1270,RECORD
584920,3.9926,52.7530,RECORD
584980,3.9932,51.9800,RECORD
585040,3.9928,52.4440,RECORD
585100,3.9820,56.7660,RECORD
585160,3.9928,51.9550,RECORD
585220,3.9766,57.8090,RECORD
585280,3.9082,86.5740,MFCC
585340,3.9344,76.0600,MFCC
585400,3.9217,80.4460,MFCC
585460,3.9219,81.0260,MFCC
585520,3.9232,79.9780,MFCC
585580,3.9219,80.4370,MFCC
585640,3.9236,80.0290,MFCC
585700,3.9283,78.9220,INFERENCE
585760,3.9166,83.3900,INFERENCE
585820,3.9150,83.3060,INFERENCE
585880,3.9158,83.7040,INFERENCE
585940,3.9133,84.3750,INFERENCE
586000,3.9590,66.1280,RESULT
586060,3.9656,63.3120,RESULT
586113,3.9650,63.2570,RESULT
586163,3.9648,63.3120,RESULT
586220,3.9928,52.2460,RESULT
586280,3.9916,52.3760,RESULT
586340,3.9932,52.1830,RESULT
586400,3.9928,52.3690,RESULT
586460,3.9924,52.2470,RESULT
586513,3.9930,52.2330,RESULT
586563,3.9926,52.2420,RESULT
586620,3.9926,52.6130,RESULT
586680,3.9924,52.3170,RESULT
586733,3.9932,52.3280,RESULT
586790,3.9928,52.3760,RESULT
586848,3.9932,52.2080,RESULT
586947,3.9914,52.2660,RESULT
586993,3.9914,52.3110,RESULT
587050,3.9938,52.6120,RESULT
587110,3.9926,52.3450,RESULT
587170,3.9928,52.4360,RESULT
587230,3.9936,52.3420,RESULT
587290,3.9924,52.6170,RESULT
587350,3.9928,52.8060,RESULT
587410,3.9918,52.5220,RESULT
587470,3.9916,52.6230,RESULT
587523,3.9912,52.6110,RESULT
587580,3.9922,52.8350,RESULT
587633,3.9904,52.8290,RESULT
587683,3.9924,52.8460,RESULT
587733,3.9914,52.7800,RESULT
587790,3.9912,52.9780,RESULT
587850,3.9920,52.2220,RESULT
587910,3.9932,52.2860,RESULT
587963,3.9922,52.2640,RESULT
588020,3.9938,52.2110,RESULT
588080,3.9928,52.2600,RESULT
588140,3.9932,52.1060,RESULT
588200,3.9932,52.2870,RESULT
588260,3.9926,52.0550,RESULT
588313,3.9943,52.1450,RESULT
588370,3.9932,52.0200,RESULT
588430,3.9939,52.1900,RESULT
588483,3.9938,52.2170,RESULT
588540,3.9939,52.1320,RESULT
588600,3.9932,52.1520,RESULT
588653,3.9938,52.2210,RESULT
588703,3.9926,52.1820,RESULT
588760,3.9930,51.9420,RESULT
588820,3.9938,52.0440,RESULT
588880,3.9943,51.9230,RESULT
588940,3.9938,52.1270,RESULT
589000,3.9936,51.9190,RESULT
589060,3.9535,69.3370,SHUTDOWN
589120,3.9934,52.0090,SHUTDOWN
589180,3.9934,52.2710,SHUTDOWN
589240,3.9930,52.1690,SHUTDOWN
589300,3.9936,51.9280,SHUTDOWN
589360,3.9932,52.1400,SHUTDOWN
589420,3.9941,52.0060,SHUTDOWN
589480,3.9938,52.3890,SHUTDOWN
589540,3.9932,51.9210,SHUTDOWN
589599,4.1000,6.5200,SLEEP
589659,4.1008,6.1420,SLEEP
589713,4.1006,6.0800,SLEEP
589763,4.1020,6.0930,SLEEP
589813,4.1021,6.1030,SLEEP
589863,4.1021,6.0550,SLEEP
589913,4.1018,6.0850,SLEEP
589963,4.1016,6.1330,SLEEP
590019,4.1018,6.2240,SLEEP
590079,4.1025,6.1150,SLEEP
590133,4.1016,6.1490,SLEEP
590189,4.1012,6.1710,SLEEP
590249,4.1012,6.1020,SLEEP
590309,4.1006,6.1720,SLEEP
590363,4.0998,6.1590,SLEEP
590419,4.1004,6.0460,SLEEP
590479,4.1000,6.1160,SLEEP
590539,4.0994,6.2000,SLEEP
590599,4.0986,6.1130,SLEEP
590659,4.0986,6.1660,SLEEP
590719,4.0988,6.0290,SLEEP
590779,4.0998,6.0850,SLEEP
590839,4.0990,6.0160,SLEEP
590900,3.9660,59.1950,HW_BOOT
590960,3.9510,65.3190,HW_BOOT
591020,3.9490,66.4240,HW_BOOT
591080,3.9736,57.3550,HW_BOOT
591140,3.9773,55.6190,HW_BOOT
591200,3.9576,62.9690,HW_BOOT
591260,3.9514,65.8850,HW_BOOT
591320,3.9510,66.3810,HW_BOOT
591380,3.9512,65.9640,HW_BOOT
591440,3.9504,66.2050,HW_BOOT
591500,3.9576,63.5040,HW_BOOT
591560,3.9570,63.6350,HW_BOOT
591620,3.9371,70.0840,HW_BOOT
591680,3.9104,84.6290,HW_BOOT
591740,3.9104,84.7320,HW_BOOT
591800,3.9113,84.9080,HW_BOOT
591853,3.9111,84.9260,HW_BOOT
591910,3.9115,85.2510,HW_BOOT
591970,3.9070,87.6250,HW_BOOT
592030,3.9086,86.7790,HW_BOOT
592090,3.9564,66.4730,HW_BOOT
592150,3.9445,71.4390,HW_BOOT
592210,3.9979,50.1940,HW_BOOT
592270,3.9971,50.0610,HW_BOOT
592323,3.9984,50.1420,HW_BOOT
592380,3.9969,49.9030,HW_BOOT
592440,3.9980,50.0560,HW_BOOT
592500,3.9982,49.8930,HW_BOOT
592553,3.9980,49.8750,HW_BOOT
592610,3.9664,62.8730,HW_BOOT
592670,3.9486,69.4310,HW_BOOT
592730,3.9467,71.3160,HW_BOOT
592790,3.9039,87.6450,HW_BOOT
592850,3.9627,66.1660,RECORD
592910,3.9889,55.6890,RECORD
592970,3.9955,52.4180,RECORD
593030,3.9842,56.9970,RECORD
593090,3.9910,55.5260,RECORD
593150,3.9881,54.0030,RECORD
593210,3.9842,58.4130,RECORD
593270,3.9953,52.1670,RECORD
593330,3.9895,54.9520,RECORD
593390,3.9955,52.3940,RECORD
593450,3.9850,58.2140,RECORD
593503,3.9793,58.2350,RECORD
593560,3.9842,57.2320,RECORD
593620,3.9963,52.1260,RECORD
593680,3.9959,51.9500,RECORD
593740,3.9891,55.4770,RECORD
593800,3.9953,52.2330,RECORD
593860,3.9830,58.6100,RECORD
593920,3.9834,55.2920,RECORD
593980,3.9885,55.0000,RECORD
594040,3.9953,52.6480,RECORD
594100,3.9951,51.9620,RECORD
594160,3.9957,52.3750,RECORD
594220,3.9963,52.1830,RECORD
594280,3.9828,58.5330,RECORD
594340,3.9791,57.9150,RECORD
594400,3.9830,57.6610,RECORD
594460,3.9824,58.9330,RECORD
594520,3.9939,51.8420,RECORD
594580,3.9963,52.1690,RECORD
594640,3.9947,52.0370,RECORD
594700,3.9953,59.6770,RECORD
594760,3.9928,53.3740,RECORD
594820,3.9861,56.3420,RECORD
594880,3.9797,58.0850,RECORD
594940,3.9953,51.9060,RECORD
595000,3.9848,58.2190,RECORD
595060,3.9945,52.0020,RECORD
595120,3.9961,52.1240,RECORD
595180,3.9830,57.4440,RECORD
595240,3.9953,52.0540,RECORD
595300,3.9799,57.8520,RECORD
595360,3.9592,66.9860,MFCC
595420,3.9416,75.3260,MFCC
595480,3.9279,79.5770,MFCC
595540,3.9295,80.4040,MFCC
595600,3.9285,80.5360,MFCC
595660,3.9289,80.9150,MFCC
595720,3.9268,81.1480,MFCC
595780,3.9256,80.6140,MFCC
595840,3.9631,66.6420,INFERENCE
595900,3.9039,90.4250,INFERENCE
595960,3.9203,83.4090,INFERENCE
596020,3.9170,84.0850,INFERENCE
596080,3.9164,84.8470,RESULT
596140,3.9205,83.2800,RESULT
596200,3.9682,63.0840,RESULT
596260,3.9695,63.2560,RESULT
596320,3.9941,52.1170,RESULT
596380,3.9957,52.4020,RESULT
596440,3.9932,52.0530,RESULT
596500,3.9947,52.2120,RESULT
596560,3.9949,52.2890,RESULT
596620,3.9951,52.1430,RESULT
596680,3.9947,52.2090,RESULT
596733,3.9955,52.1600,RESULT
596790,3.9961,52.4290,RESULT
596850,3.9953,52.0910,RESULT
596910,3.9949,52.1640,RESULT
596970,3.9947,51.9300,RESULT
597030,3.9953,52.0970,RESULT
597083,3.9953,52.1400,RESULT
597133,3.9959,52.1120,RESULT
597190,3.9957,52.1950,RESULT
597250,3.9967,51.9880,RESULT
597310,3.9955,52.3060,RESULT
597370,3.9951,52.0200,RESULT
597430,3.9963,52.1710,RESULT
597490,3.9953,52.0270,RESULT
597550,3.9957,52.1080,RESULT
597603,3.9951,52.1260,RESULT
597660,3.9949,52.2160,RESULT
597720,3.9957,52.0590,RESULT
597773,3.9963,52.0660,RESULT
597823,3.9953,52.0960,RESULT
597873,3.9961,52.0740,RESULT
597930,3.9961,52.0120,RESULT
597983,3.9957,52.0200,RESULT
598040,3.9953,52.2330,RESULT
598093,3.9963,52.1850,RESULT
598150,3.9963,52.0920,RESULT
598210,3.9959,51.9300,RESULT
598270,3.9955,52.3360,RESULT
598328,3.9963,51.9640,RESULT
598427,3.9963,52.2850,RESULT
598480,3.9973,52.3800,RESULT
598540,3.9959,52.0370,RESULT
598600,3.9955,52.2000,RESULT
598660,3.9953,51.9600,RESULT
598713,3.9963,52.0070,RESULT
598770,3.9953,52.1340,RESULT
598830,3.9953,52.1580,RESULT
598890,3.9955,52.1410,RESULT
598950,3.9959,52.0070,RESULT
599010,3.9957,52.1960,RESULT
599070,3.9963,52.0030,RESULT
599130,3.9953,52.1110,RESULT
599190,3.9227,83.2540,SHUTDOWN
599250,3.9967,52.0660,SHUTDOWN
599303,3.9959,52.1360,SHUTDOWN
599353,3.9965,52.1040,SHUTDOWN
599410,3.9953,52.0010,SHUTDOWN
599463,3.9955,52.0320,SHUTDOWN
599520,3.9949,52.1430,SHUTDOWN
599580,3.9965,52.0360,SHUTDOWN
599640,3.9955,52.2410,SHUTDOWN
599700,3.9516,69.7310,SHUTDOWN
599759,4.1010,6.3750,SLEEP
599819,4.1010,6.2490,SLEEP
599879,4.1016,6.1020,SLEEP
599939,4.1023,6.1840,SLEEP
599999,4.1021,6.1440,SLEEP
600053,4.1018,6.1380,SLEEP
600109,4.1025,6.1880,SLEEP
600169,4.1031,6.1160,SLEEP
600223,4.1025,6.0940,SLEEP
600273,4.1025,6.0860,SLEEP
600329,4.1033,6.1760,SLEEP
600389,4.1031,6.1020,SLEEP
600443,4.1031,6.1110,SLEEP
600493,4.1041,6.1460,SLEEP
600543,4.1023,6.1280,SLEEP
600599,4.1029,6.2360,SLEEP
600659,4.1025,6.0250,SLEEP
600719,4.1031,6.1620,SLEEP
600779,4.1020,6.1160,SLEEP
