run_id,op_index,op_tag,ticks_us
-1,0,CONV_2D,54842
-1,1,DEPTHWISE_CONV_2D,2314
-1,2,CONV_2D,44189
-1,3,DEPTHWISE_CONV_2D,2100
-1,4,CONV_2D,44189
-1,5,DEPTHWISE_CONV_2D,2101
-1,6,CONV_2D,44187
-1,7,MEAN,7884
-1,8,FULLY_CONNECTED,165
-1,9,CONV_2D,54546
-1,10,DEPTHWISE_CONV_2D,2035
-1,11,CONV_2D,43898
-1,12,DEPTHWISE_CONV_2D,2034
-1,13,CONV_2D,43904
-1,14,DEPTHWISE_CONV_2D,2023
-1,15,CONV_2D,43910
-1,16,MEAN,7794
-1,17,FULLY_CONNECTED,36
-1,18,CONV_2D,54546
-1,19,DEPTHWISE_CONV_2D,2030
-1,20,CONV_2D,43904
-1,21,DEPTHWISE_CONV_2D,2029
-1,22,CONV_2D,43903
-1,23,DEPTHWISE_CONV_2D,2028
-1,24,CONV_2D,43904
-1,25,MEAN,7794
-1,26,FULLY_CONNECTED,36
-1,27,CONV_2D,54550
-1,28,DEPTHWISE_CONV_2D,2030
-1,29,CONV_2D,43904
-1,30,DEPTHWISE_CONV_2D,2029
-1,31,CONV_2D,43904
-1,32,DEPTHWISE_CONV_2D,2023
-1,33,CONV_2D,43910
-1,34,MEAN,7794
-1,35,FULLY_CONNECTED,36
-1,36,CONV_2D,54546
-1,37,DEPTHWISE_CONV_2D,2035
-1,38,CONV_2D,43903
-1,39,DEPTHWISE_CONV_2D,2029
-1,40,CONV_2D,43903
-1,41,DEPTHWISE_CONV_2D,2022
-1,42,CONV_2D,43909
-1,43,MEAN,7794
-1,44,FULLY_CONNECTED,36
0,0,CONV_2D,54546
0,1,DEPTHWISE_CONV_2D,2030
0,2,CONV_2D,43904
0,3,DEPTHWISE_CONV_2D,2034
0,4,CONV_2D,43899
0,5,DEPTHWISE_CONV_2D,2028
0,6,CONV_2D,43909
0,7,MEAN,7794
0,8,FULLY_CONNECTED,36
1,0,CONV_2D,54546
1,1,DEPTHWISE_CONV_2D,2030
1,2,CONV_2D,43904
1,3,DEPTHWISE_CONV_2D,2029
1,4,CONV_2D,43904
1,5,DEPTHWISE_CONV_2D,2023
1,6,CONV_2D,43909
1,7,MEAN,7793
1,8,FULLY_CONNECTED,36
2,0,CONV_2D,54550
2,1,DEPTHWISE_CONV_2D,2030
2,2,CONV_2D,43903
2,3,DEPTHWISE_CONV_2D,2029
2,4,CONV_2D,43904
2,5,DEPTHWISE_CONV_2D,2022
2,6,CONV_2D,43909
2,7,MEAN,7793
2,8,FULLY_CONNECTED,36
3,0,CONV_2D,54545
3,1,DEPTHWISE_CONV_2D,2029
3,2,CONV_2D,43903
3,3,DEPTHWISE_CONV_2D,2033
3,4,CONV_2D,43898
3,5,DEPTHWISE_CONV_2D,2028
3,6,CONV_2D,43909
3,7,MEAN,7794
3,8,FULLY_CONNECTED,36
4,0,CONV_2D,54546
4,1,DEPTHWISE_CONV_2D,2030
4,2,CONV_2D,43904
4,3,DEPTHWISE_CONV_2D,2028
4,4,CONV_2D,43903
4,5,DEPTHWISE_CONV_2D,2022
4,6,CONV_2D,43910
4,7,MEAN,7794
4,8,FULLY_CONNECTED,36
5,0,CONV_2D,54551
5,1,DEPTHWISE_CONV_2D,2030
5,2,CONV_2D,43910
5,3,DEPTHWISE_CONV_2D,2022
5,4,CONV_2D,43903
5,5,DEPTHWISE_CONV_2D,2022
5,6,CONV_2D,43910
5,7,MEAN,7794
5,8,FULLY_CONNECTED,36
6,0,CONV_2D,54546
6,1,DEPTHWISE_CONV_2D,2035
6,2,CONV_2D,43904
6,3,DEPTHWISE_CONV_2D,2027
6,4,CONV_2D,43903
6,5,DEPTHWISE_CONV_2D,2022
6,6,CONV_2D,43910
6,7,MEAN,7794
6,8,FULLY_CONNECTED,36
7,0,CONV_2D,54540
