run_id,op_index,op_tag,ticks_us
-1,0,CONV_2D,25057
-1,1,DEPTHWISE_CONV_2D,1288
-1,2,CONV_2D,11020
-1,3,DEPTHWISE_CONV_2D,1068
-1,4,CONV_2D,11019
-1,5,MEAN,3632
-1,6,FULLY_CONNECTED,123
-1,7,CONV_2D,24814
-1,8,DEPTHWISE_CONV_2D,1048
-1,9,CONV_2D,10962
-1,10,DEPTHWISE_CONV_2D,1036
-1,11,CONV_2D,10966
-1,12,MEAN,3553
-1,13,FULLY_CONNECTED,25
-1,14,CONV_2D,24809
-1,15,DEPTHWISE_CONV_2D,1047
-1,16,CONV_2D,10961
-1,17,DEPTHWISE_CONV_2D,1034
-1,18,CONV_2D,10966
-1,19,MEAN,3553
-1,20,FULLY_CONNECTED,25
-1,21,CONV_2D,24809
-1,22,DEPTHWISE_CONV_2D,1047
-1,23,CONV_2D,10961
-1,24,DEPTHWISE_CONV_2D,1041
-1,25,CONV_2D,10967
-1,26,MEAN,3548
-1,27,FULLY_CONNECTED,26
-1,28,CONV_2D,24815
-1,29,DEPTHWISE_CONV_2D,1047
-1,30,CONV_2D,10961
-1,31,DEPTHWISE_CONV_2D,1035
-1,32,CONV_2D,10966
-1,33,MEAN,3547
-1,34,FULLY_CONNECTED,26
0,0,CONV_2D,24814
0,1,DEPTHWISE_CONV_2D,1042
0,2,CONV_2D,10966
0,3,DEPTHWISE_CONV_2D,1035
0,4,CONV_2D,10967
0,5,MEAN,3548
0,6,FULLY_CONNECTED,32
1,0,CONV_2D,24808
1,1,DEPTHWISE_CONV_2D,1042
1,2,CONV_2D,10967
1,3,DEPTHWISE_CONV_2D,1035
1,4,CONV_2D,10966
1,5,MEAN,3554
1,6,FULLY_CONNECTED,26
2,0,CONV_2D,24809
2,1,DEPTHWISE_CONV_2D,1041
2,2,CONV_2D,10966
2,3,DEPTHWISE_CONV_2D,1041
2,4,CONV_2D,10967
2,5,MEAN,3547
2,6,FULLY_CONNECTED,26
3,0,CONV_2D,24809
3,1,DEPTHWISE_CONV_2D,1048
3,2,CONV_2D,10966
3,3,DEPTHWISE_CONV_2D,1034
3,4,CONV_2D,10966
3,5,MEAN,3548
3,6,FULLY_CONNECTED,25
4,0,CONV_2D,24815
4,1,DEPTHWISE_CONV_2D,1042
4,2,CONV_2D,10966
4,3,DEPTHWISE_CONV_2D,1035
4,4,CONV_2D,10966
4,5,MEAN,3547
4,6,FULLY_CONNECTED,25
5,0,CONV_2D,24815
5,1,DEPTHWISE_CONV_2D,1043
5,2,CONV_2D,10966
5,3,DEPTHWISE_CONV_2D,1035
5,4,CONV_2D,10966
5,5,MEAN,3553
5,6,FULLY_CONNECTED,25
6,0,CONV_2D,24809
6,1,DEPTHWISE_CONV_2D,1042
6,2,CONV_2D,10967
6,3,DEPTHWISE_CONV_2D,1035
6,4,CONV_2D,10968
6,5,MEAN,3553
6,6,FULLY_CONNECTED,26
7,0,CONV_2D,24809
7,1,DEPTHWISE_CONV_2D,1049
7,2,CONV_2D,10967
7,3,DEPTHWISE_CONV_2D,1035
7,4,CONV_2D,10962
7,5,MEAN,3553
7,6,FULLY_CONNECTED,26
8,0,CONV_2D,24815
8,1,DEPTHWISE_CONV_2D,1042
8,2,CONV_2D,10966
8,3,DEPTHWISE_CONV_2D,1035
8,4,CONV_2D,10961
8,5,MEAN,3552
8,6,FULLY_CONNECTED,25
9,0,CONV_2D,24815
9,1,DEPTHWISE_CONV_2D,1043
9,2,CONV_2D,10966
9,3,DEPTHWISE_CONV_2D,1035
9,4,CONV_2D,10962
9,5,MEAN,3558
9,6,FULLY_CONNECTED,25
10,0,CONV_2D,24809
10,1,DEPTHWISE_CONV_2D,1042
10,2,CONV_2D,10967
10,3,DEPTHWISE_CONV_2D,1035
10,4,CONV_2D,10968
10,5,MEAN,3553
10,6,FULLY_CONNECTED,26
11,0,CONV_2D,24809
11,1,DEPTHWISE_CONV_2D,1042
11,2,CONV_2D,10972
11,3,DEPTHWISE_CONV_2D,1035
11,4,CONV_2D,10962
11,5,MEAN,3553
11,6,FULLY_CONNECTED,25
12,0,CONV_2D,24815
12,1,DEPTHWISE_CONV_2D,1042
12,2,CONV_2D,10966
12,3,DEPTHWISE_CONV_2D,1034
12,4,CONV_2D,10961
12,5,MEAN,3552
12,6,FULLY_CONNECTED,26
13,0,CONV_2D,24814
13,1,DEPTHWISE_CONV_2D,1042
13,2,CONV_2D,10966
13,3,DEPTHWISE_CONV_2D,1035
13,4,CONV_2D,10961
13,5,MEAN,3558
13,6,FULLY_CONNECTED,25
14,0,CONV_2D,24809
14,1,DEPTHWISE_CONV_2D,1042
14,2,CONV_2D,10967
14,3,DEPTHWISE_CONV_2D,1035
14,4,CONV_2D,10968
14,5,MEAN,3553
14,6,FULLY_CONNECTED,26
15,0,CONV_2D,24809
15,1,DEPTHWISE_CONV_2D,1042
15,2,CONV_2D,10972
15,3,DEPTHWISE_CONV_2D,1035
15,4,CONV_2D,10962
15,5,MEAN,3553
15,6,FULLY_CONNECTED,25
16,0,CONV_2D,24815
16,1,DEPTHWISE_CONV_2D,1042
16,2,CONV_2D,10966
16,3,DEPTHWISE_CONV_2D,1034
16,4,CONV_2D,10961
16,5,MEAN,3553
16,6,FULLY_CONNECTED,26
17,0,CONV_2D,24815
17,1,DEPTHWISE_CONV_2D,1042
17,2,CONV_2D,10967
17,3,DEPTHWISE_CONV_2D,1035
17,4,CONV_2D,10962
17,5,MEAN,3559
17,6,FULLY_CONNECTED,26
18,0,CONV_2D,24809
18,1,DEPTHWISE_CONV_2D,1042
18,2,CONV_2D,10966
18,3,DEPTHWISE_CONV_2D,1035
18,4,CONV_2D,10961
18,5,MEAN,3558
18,6,FULLY_CONNECTED,26
19,0,CONV_2D,24809
19,1,DEPTHWISE_CONV_2D,1042
19,2,CONV_2D,10972
19,3,DEPTHWISE_CONV_2D,1035
19,4,CONV_2D,10961
19,5,MEAN,3553
19,6,FULLY_CONNECTED,26
20,0,CONV_2D,24814
20,1,DEPTHWISE_CONV_2D,1042
20,2,CONV_2D,10967
20,3,DEPTHWISE_CONV_2D,1035
20,4,CONV_2D,10962
20,5,MEAN,3553
20,6,FULLY_CONNECTED,25
21,0,CONV_2D,24815
21,1,DEPTHWISE_CONV_2D,1042
21,2,CONV_2D,10966
21,3,DEPTHWISE_CONV_2D,1034
21,4,CONV_2D,10961
21,5,MEAN,3558
21,6,FULLY_CONNECTED,26
22,0,CONV_2D,24809
22,1,DEPTHWISE_CONV_2D,1042
22,2,CONV_2D,10966
22,3,DEPTHWISE_CONV_2D,1035
22,4,CONV_2D,10961
22,5,MEAN,3558
22,6,FULLY_CONNECTED,25
23,0,CONV_2D,24809
23,1,DEPTHWISE_CONV_2D,1042
23,2,CONV_2D,10967
23,3,DEPTHWISE_CONV_2D,1041
23,4,CONV_2D,10961
23,5,MEAN,3553
23,6,FULLY_CONNECTED,26
24,0,CONV_2D,24815
24,1,DEPTHWISE_CONV_2D,1042
24,2,CONV_2D,10967
24,3,DEPTHWISE_CONV_2D,1035
24,4,CONV_2D,10962
24,5,MEAN,3553
24,6,FULLY_CONNECTED,25
25,0,CONV_2D,24815
25,1,DEPTHWISE_CONV_2D,1042
25,2,CONV_2D,10966
25,3,DEPTHWISE_CONV_2D,1036
25,4,CONV_2D,10961
25,5,MEAN,3558
25,6,FULLY_CONNECTED,25
26,0,CONV_2D,24809
26,1,DEPTHWISE_CONV_2D,1042
26,2,CONV_2D,10967
26,3,DEPTHWISE_CONV_2D,1035
26,4,CONV_2D,10962
26,5,MEAN,3559
26,6,FULLY_CONNECTED,26
27,0,CONV_2D,24809
27,1,DEPTHWISE_CONV_2D,1042
27,2,CONV_2D,10966
27,3,DEPTHWISE_CONV_2D,1042
27,4,CONV_2D,10962
27,5,MEAN,3553
27,6,FULLY_CONNECTED,26
28,0,CONV_2D,24809
28,1,DEPTHWISE_CONV_2D,1049
28,2,CONV_2D,10967
28,3,DEPTHWISE_CONV_2D,1035
28,4,CONV_2D,10962
28,5,MEAN,3553
28,6,FULLY_CONNECTED,25
29,0,CONV_2D,24815
29,1,DEPTHWISE_CONV_2D,1042
29,2,CONV_2D,10966
29,3,DEPTHWISE_CONV_2D,1036
29,4,CONV_2D,10961
29,5,MEAN,3553
29,6,FULLY_CONNECTED,26
30,0,CONV_2D,24814
30,1,DEPTHWISE_CONV_2D,1042
30,2,CONV_2D,10967
30,3,DEPTHWISE_CONV_2D,1035
30,4,CONV_2D,10962
30,5,MEAN,3559
30,6,FULLY_CONNECTED,26
31,0,CONV_2D,24809
31,1,DEPTHWISE_CONV_2D,1042
31,2,CONV_2D,10966
31,3,DEPTHWISE_CONV_2D,1041
31,4,CONV_2D,10962
31,5,MEAN,3553
31,6,FULLY_CONNECTED,26
32,0,CONV_2D,24809
32,1,DEPTHWISE_CONV_2D,1048
32,2,CONV_2D,10967
32,3,DEPTHWISE_CONV_2D,1035
32,4,CONV_2D,10962
32,5,MEAN,3553
32,6,FULLY_CONNECTED,25
33,0,CONV_2D,24815
33,1,DEPTHWISE_CONV_2D,1042
33,2,CONV_2D,10966
33,3,DEPTHWISE_CONV_2D,1034
33,4,CONV_2D,10961
33,5,MEAN,3553
33,6,FULLY_CONNECTED,26
34,0,CONV_2D,24814
34,1,DEPTHWISE_CONV_2D,1042
34,2,CONV_2D,10966
34,3,DEPTHWISE_CONV_2D,1035
34,4,CONV_2D,10961
34,5,MEAN,3559
34,6,FULLY_CONNECTED,26
35,0,CONV_2D,24809
35,1,DEPTHWISE_CONV_2D,1041
35,2,CONV_2D,10966
35,3,DEPTHWISE_CONV_2D,1035
35,4,CONV_2D,10967
35,5,MEAN,3552
35,6,FULLY_CONNECTED,25
36,0,CONV_2D,24809
36,1,DEPTHWISE_CONV_2D,1048
36,2,CONV_2D,10966
36,3,DEPTHWISE_CONV_2D,1035
36,4,CONV_2D,10961
36,5,MEAN,3553
36,6,FULLY_CONNECTED,26
37,0,CONV_2D,24814
37,1,DEPTHWISE_CONV_2D,1042
37,2,CONV_2D,10966
37,3,DEPTHWISE_CONV_2D,1035
37,4,CONV_2D,10962
37,5,MEAN,3553
37,6,FULLY_CONNECTED,26
38,0,CONV_2D,24814
38,1,DEPTHWISE_CONV_2D,1042
38,2,CONV_2D,10966
38,3,DEPTHWISE_CONV_2D,1035
38,4,CONV_2D,10961
38,5,MEAN,3559
38,6,FULLY_CONNECTED,26
39,0,CONV_2D,24809
39,1,DEPTHWISE_CONV_2D,1042
39,2,CONV_2D,10961
39,3,DEPTHWISE_CONV_2D,1040
39,4,CONV_2D,10967
39,5,MEAN,3553
39,6,FULLY_CONNECTED,26
40,0,CONV_2D,24809
40,1,DEPTHWISE_CONV_2D,1041
40,2,CONV_2D,10967
40,3,DEPTHWISE_CONV_2D,1041
40,4,CONV_2D,10962
40,5,MEAN,3553
40,6,FULLY_CONNECTED,25
41,0,CONV_2D,24815
41,1,DEPTHWISE_CONV_2D,1042
41,2,CONV_2D,10961
41,3,DEPTHWISE_CONV_2D,1040
41,4,CONV_2D,10961
41,5,MEAN,3552
41,6,FULLY_CONNECTED,25
42,0,CONV_2D,24815
42,1,DEPTHWISE_CONV_2D,1042
42,2,CONV_2D,10961
42,3,DEPTHWISE_CONV_2D,1040
42,4,CONV_2D,10961
42,5,MEAN,3559
42,6,FULLY_CONNECTED,26
43,0,CONV_2D,24809
43,1,DEPTHWISE_CONV_2D,1042
43,2,CONV_2D,10961
43,3,DEPTHWISE_CONV_2D,1040
43,4,CONV_2D,10967
43,5,MEAN,3553
43,6,FULLY_CONNECTED,26
44,0,CONV_2D,24809
44,1,DEPTHWISE_CONV_2D,1042
44,2,CONV_2D,10967
44,3,DEPTHWISE_CONV_2D,1040
44,4,CONV_2D,10961
44,5,MEAN,3553
44,6,FULLY_CONNECTED,25
45,0,CONV_2D,24814
45,1,DEPTHWISE_CONV_2D,1042
45,2,CONV_2D,10961
45,3,DEPTHWISE_CONV_2D,1040
45,4,CONV_2D,10962
45,5,MEAN,3548
45,6,FULLY_CONNECTED,26
46,0,CONV_2D,24820
46,1,DEPTHWISE_CONV_2D,1042
46,2,CONV_2D,10962
46,3,DEPTHWISE_CONV_2D,1041
46,4,CONV_2D,10962
46,5,MEAN,3554
46,6,FULLY_CONNECTED,26
47,0,CONV_2D,24814
47,1,DEPTHWISE_CONV_2D,1042
47,2,CONV_2D,10961
47,3,DEPTHWISE_CONV_2D,1041
47,4,CONV_2D,10962
47,5,MEAN,3554
47,6,FULLY_CONNECTED,26
48,0,CONV_2D,24814
48,1,DEPTHWISE_CONV_2D,1042
48,2,CONV_2D,10967
48,3,DEPTHWISE_CONV_2D,1040
48,4,CONV_2D,10961
48,5,MEAN,3547
48,6,FULLY_CONNECTED,26
49,0,CONV_2D,24819
49,1,DEPTHWISE_CONV_2D,1041
49,2,CONV_2D,10961
49,3,DEPTHWISE_CONV_2D,1040
49,4,CONV_2D,10961
49,5,MEAN,3548
49,6,FULLY_CONNECTED,26
50,0,CONV_2D,24820
50,1,DEPTHWISE_CONV_2D,1042
50,2,CONV_2D,10961
50,3,DEPTHWISE_CONV_2D,1036
50,4,CONV_2D,10966
50,5,MEAN,3553
50,6,FULLY_CONNECTED,25
51,0,CONV_2D,24813
51,1,DEPTHWISE_CONV_2D,1042
51,2,CONV_2D,10962
51,3,DEPTHWISE_CONV_2D,1035
51,4,CONV_2D,10967
51,5,MEAN,3554
51,6,FULLY_CONNECTED,26
52,0,CONV_2D,24814
52,1,DEPTHWISE_CONV_2D,1042
52,2,CONV_2D,10961
52,3,DEPTHWISE_CONV_2D,1042
52,4,CONV_2D,10967
52,5,MEAN,3548
52,6,FULLY_CONNECTED,26
53,0,CONV_2D,24819
53,1,DEPTHWISE_CONV_2D,1042
53,2,CONV_2D,10961
53,3,DEPTHWISE_CONV_2D,1035
53,4,CONV_2D,10967
53,5,MEAN,3548
53,6,FULLY_CONNECTED,26
54,0,CONV_2D,24819
54,1,DEPTHWISE_CONV_2D,1042
54,2,CONV_2D,10961
54,3,DEPTHWISE_CONV_2D,1035
54,4,CONV_2D,10967
54,5,MEAN,3554
