run_id,op_index,op_tag,ticks_us
-1,0,CONV_2D,15116
-1,1,DEPTHWISE_CONV_2D,926
-1,2,CONV_2D,4810
-1,3,DEPTHWISE_CONV_2D,723
-1,4,CONV_2D,4811
-1,5,DEPTHWISE_CONV_2D,722
-1,6,CONV_2D,4801
-1,7,DEPTHWISE_CONV_2D,728
-1,8,CONV_2D,4805
-1,9,DEPTHWISE_CONV_2D,721
-1,10,CONV_2D,4812
-1,11,MEAN,2218
-1,12,FULLY_CONNECTED,111
-1,13,CONV_2D,14911
-1,14,DEPTHWISE_CONV_2D,739
-1,15,CONV_2D,4795
-1,16,DEPTHWISE_CONV_2D,705
-1,17,CONV_2D,4789
-1,18,DEPTHWISE_CONV_2D,704
-1,19,CONV_2D,4790
-1,20,DEPTHWISE_CONV_2D,705
-1,21,CONV_2D,4789
-1,22,DEPTHWISE_CONV_2D,711
-1,23,CONV_2D,4789
-1,24,MEAN,2146
-1,25,FULLY_CONNECTED,35
-1,26,CONV_2D,14916
-1,27,DEPTHWISE_CONV_2D,739
-1,28,CONV_2D,4789
-1,29,DEPTHWISE_CONV_2D,704
-1,30,CONV_2D,4795
-1,31,DEPTHWISE_CONV_2D,705
-1,32,CONV_2D,4784
-1,33,DEPTHWISE_CONV_2D,705
-1,34,CONV_2D,4795
-1,35,DEPTHWISE_CONV_2D,705
-1,36,CONV_2D,4794
-1,37,MEAN,2145
-1,38,FULLY_CONNECTED,35
-1,39,CONV_2D,14911
-1,40,DEPTHWISE_CONV_2D,740
-1,41,CONV_2D,4795
-1,42,DEPTHWISE_CONV_2D,705
-1,43,CONV_2D,4784
-1,44,DEPTHWISE_CONV_2D,710
-1,45,CONV_2D,4790
-1,46,DEPTHWISE_CONV_2D,705
-1,47,CONV_2D,4789
-1,48,DEPTHWISE_CONV_2D,705
-1,49,CONV_2D,4795
-1,50,MEAN,2146
-1,51,FULLY_CONNECTED,35
-1,52,CONV_2D,14917
-1,53,DEPTHWISE_CONV_2D,739
-1,54,CONV_2D,4789
-1,55,DEPTHWISE_CONV_2D,705
-1,56,CONV_2D,4790
-1,57,DEPTHWISE_CONV_2D,705
-1,58,CONV_2D,4783
-1,59,DEPTHWISE_CONV_2D,704
-1,60,CONV_2D,4794
-1,61,DEPTHWISE_CONV_2D,704
-1,62,CONV_2D,4789
-1,63,MEAN,2152
-1,64,FULLY_CONNECTED,35
0,0,CONV_2D,14912
0,1,DEPTHWISE_CONV_2D,739
0,2,CONV_2D,4794
0,3,DEPTHWISE_CONV_2D,704
0,4,CONV_2D,4783
0,5,DEPTHWISE_CONV_2D,704
0,6,CONV_2D,4794
0,7,DEPTHWISE_CONV_2D,704
0,8,CONV_2D,4789
0,9,DEPTHWISE_CONV_2D,705
0,10,CONV_2D,4795
0,11,MEAN,2146
0,12,FULLY_CONNECTED,35
1,0,CONV_2D,14915
1,1,DEPTHWISE_CONV_2D,735
1,2,CONV_2D,4789
1,3,DEPTHWISE_CONV_2D,704
1,4,CONV_2D,4789
1,5,DEPTHWISE_CONV_2D,704
1,6,CONV_2D,4789
1,7,DEPTHWISE_CONV_2D,705
1,8,CONV_2D,4795
1,9,DEPTHWISE_CONV_2D,705
1,10,CONV_2D,4789
1,11,MEAN,2147
1,12,FULLY_CONNECTED,32
2,0,CONV_2D,14910
2,1,DEPTHWISE_CONV_2D,735
2,2,CONV_2D,4795
2,3,DEPTHWISE_CONV_2D,704
2,4,CONV_2D,4783
2,5,DEPTHWISE_CONV_2D,704
2,6,CONV_2D,4794
2,7,DEPTHWISE_CONV_2D,704
2,8,CONV_2D,4789
2,9,DEPTHWISE_CONV_2D,705
2,10,CONV_2D,4790
2,11,MEAN,2147
2,12,FULLY_CONNECTED,33
3,0,CONV_2D,14914
3,1,DEPTHWISE_CONV_2D,735
3,2,CONV_2D,4784
3,3,DEPTHWISE_CONV_2D,710
3,4,CONV_2D,4790
3,5,DEPTHWISE_CONV_2D,705
3,6,CONV_2D,4789
3,7,DEPTHWISE_CONV_2D,705
3,8,CONV_2D,4795
3,9,DEPTHWISE_CONV_2D,704
3,10,CONV_2D,4783
3,11,MEAN,2146
3,12,FULLY_CONNECTED,32
4,0,CONV_2D,14914
4,1,DEPTHWISE_CONV_2D,735
4,2,CONV_2D,4790
4,3,DEPTHWISE_CONV_2D,710
4,4,CONV_2D,4784
4,5,DEPTHWISE_CONV_2D,705
4,6,CONV_2D,4795
4,7,DEPTHWISE_CONV_2D,705
4,8,CONV_2D,4789
4,9,DEPTHWISE_CONV_2D,704
4,10,CONV_2D,4790
4,11,MEAN,2147
4,12,FULLY_CONNECTED,33
5,0,CONV_2D,14909
5,1,DEPTHWISE_CONV_2D,741
5,2,CONV_2D,4784
5,3,DEPTHWISE_CONV_2D,705
5,4,CONV_2D,4794
5,5,DEPTHWISE_CONV_2D,704
5,6,CONV_2D,4789
5,7,DEPTHWISE_CONV_2D,705
5,8,CONV_2D,4795
5,9,DEPTHWISE_CONV_2D,705
5,10,CONV_2D,4784
5,11,MEAN,2147
5,12,FULLY_CONNECTED,33
6,0,CONV_2D,14915
6,1,DEPTHWISE_CONV_2D,735
6,2,CONV_2D,4783
6,3,DEPTHWISE_CONV_2D,711
6,4,CONV_2D,4789
6,5,DEPTHWISE_CONV_2D,705
6,6,CONV_2D,4795
6,7,DEPTHWISE_CONV_2D,704
6,8,CONV_2D,4789
6,9,DEPTHWISE_CONV_2D,704
6,10,CONV_2D,4790
6,11,MEAN,2147
6,12,FULLY_CONNECTED,33
7,0,CONV_2D,14909
7,1,DEPTHWISE_CONV_2D,735
7,2,CONV_2D,4790
7,3,DEPTHWISE_CONV_2D,705
7,4,CONV_2D,4789
7,5,DEPTHWISE_CONV_2D,711
7,6,CONV_2D,4789
7,7,DEPTHWISE_CONV_2D,705
7,8,CONV_2D,4790
7,9,DEPTHWISE_CONV_2D,710
7,10,CONV_2D,4784
7,11,MEAN,2142
7,12,FULLY_CONNECTED,33
8,0,CONV_2D,14915
8,1,DEPTHWISE_CONV_2D,741
8,2,CONV_2D,4784
8,3,DEPTHWISE_CONV_2D,705
8,4,CONV_2D,4795
8,5,DEPTHWISE_CONV_2D,705
8,6,CONV_2D,4789
8,7,DEPTHWISE_CONV_2D,711
8,8,CONV_2D,4784
8,9,DEPTHWISE_CONV_2D,710
8,10,CONV_2D,4790
8,11,MEAN,2142
8,12,FULLY_CONNECTED,33
9,0,CONV_2D,14909
9,1,DEPTHWISE_CONV_2D,740
9,2,CONV_2D,4789
9,3,DEPTHWISE_CONV_2D,704
9,4,CONV_2D,4789
9,5,DEPTHWISE_CONV_2D,705
9,6,CONV_2D,4795
9,7,DEPTHWISE_CONV_2D,705
9,8,CONV_2D,4783
9,9,DEPTHWISE_CONV_2D,710
9,10,CONV_2D,4789
9,11,MEAN,2142
9,12,FULLY_CONNECTED,33
10,0,CONV_2D,14915
10,1,DEPTHWISE_CONV_2D,735
10,2,CONV_2D,4789
10,3,DEPTHWISE_CONV_2D,704
10,4,CONV_2D,4794
10,5,DEPTHWISE_CONV_2D,704
10,6,CONV_2D,4789
10,7,DEPTHWISE_CONV_2D,705
10,8,CONV_2D,4790
10,9,DEPTHWISE_CONV_2D,704
10,10,CONV_2D,4795
10,11,MEAN,2141
10,12,FULLY_CONNECTED,32
11,0,CONV_2D,14909
11,1,DEPTHWISE_CONV_2D,735
11,2,CONV_2D,4794
11,3,DEPTHWISE_CONV_2D,704
11,4,CONV_2D,4789
11,5,DEPTHWISE_CONV_2D,705
11,6,CONV_2D,4795
11,7,DEPTHWISE_CONV_2D,705
11,8,CONV_2D,4784
11,9,DEPTHWISE_CONV_2D,705
11,10,CONV_2D,4795
11,11,MEAN,2142
11,12,FULLY_CONNECTED,33
12,0,CONV_2D,14915
12,1,DEPTHWISE_CONV_2D,735
12,2,CONV_2D,4789
12,3,DEPTHWISE_CONV_2D,705
12,4,CONV_2D,4795
12,5,DEPTHWISE_CONV_2D,705
12,6,CONV_2D,4784
12,7,DEPTHWISE_CONV_2D,710
12,8,CONV_2D,4790
12,9,DEPTHWISE_CONV_2D,705
12,10,CONV_2D,4789
12,11,MEAN,2148
12,12,FULLY_CONNECTED,33
13,0,CONV_2D,14909
13,1,DEPTHWISE_CONV_2D,735
13,2,CONV_2D,4795
13,3,DEPTHWISE_CONV_2D,705
13,4,CONV_2D,4789
13,5,DEPTHWISE_CONV_2D,704
13,6,CONV_2D,4789
13,7,DEPTHWISE_CONV_2D,710
13,8,CONV_2D,4784
13,9,DEPTHWISE_CONV_2D,705
13,10,CONV_2D,4795
13,11,MEAN,2141
13,12,FULLY_CONNECTED,32
14,0,CONV_2D,14914
14,1,DEPTHWISE_CONV_2D,735
14,2,CONV_2D,4789
14,3,DEPTHWISE_CONV_2D,705
14,4,CONV_2D,4795
14,5,DEPTHWISE_CONV_2D,704
14,6,CONV_2D,4783
14,7,DEPTHWISE_CONV_2D,704
14,8,CONV_2D,4794
14,9,DEPTHWISE_CONV_2D,704
14,10,CONV_2D,4789
14,11,MEAN,2148
14,12,FULLY_CONNECTED,33
15,0,CONV_2D,14909
15,1,DEPTHWISE_CONV_2D,735
15,2,CONV_2D,4795
15,3,DEPTHWISE_CONV_2D,705
15,4,CONV_2D,4789
15,5,DEPTHWISE_CONV_2D,704
15,6,CONV_2D,4789
15,7,DEPTHWISE_CONV_2D,704
15,8,CONV_2D,4789
15,9,DEPTHWISE_CONV_2D,705
15,10,CONV_2D,4795
15,11,MEAN,2142
15,12,FULLY_CONNECTED,33
16,0,CONV_2D,14915
16,1,DEPTHWISE_CONV_2D,735
16,2,CONV_2D,4789
16,3,DEPTHWISE_CONV_2D,705
16,4,CONV_2D,4795
16,5,DEPTHWISE_CONV_2D,705
16,6,CONV_2D,4784
16,7,DEPTHWISE_CONV_2D,705
16,8,CONV_2D,4795
16,9,DEPTHWISE_CONV_2D,705
16,10,CONV_2D,4789
16,11,MEAN,2141
16,12,FULLY_CONNECTED,32
17,0,CONV_2D,14915
17,1,DEPTHWISE_CONV_2D,735
17,2,CONV_2D,4795
17,3,DEPTHWISE_CONV_2D,705
17,4,CONV_2D,4784
17,5,DEPTHWISE_CONV_2D,711
17,6,CONV_2D,4790
17,7,DEPTHWISE_CONV_2D,705
17,8,CONV_2D,4789
17,9,DEPTHWISE_CONV_2D,704
17,10,CONV_2D,4794
17,11,MEAN,2141
17,12,FULLY_CONNECTED,32
18,0,CONV_2D,14910
18,1,DEPTHWISE_CONV_2D,741
18,2,CONV_2D,4789
18,3,DEPTHWISE_CONV_2D,705
18,4,CONV_2D,4790
18,5,DEPTHWISE_CONV_2D,711
18,6,CONV_2D,4784
18,7,DEPTHWISE_CONV_2D,705
18,8,CONV_2D,4795
18,9,DEPTHWISE_CONV_2D,705
18,10,CONV_2D,4789
18,11,MEAN,2141
18,12,FULLY_CONNECTED,33
19,0,CONV_2D,14915
19,1,DEPTHWISE_CONV_2D,735
19,2,CONV_2D,4789
19,3,DEPTHWISE_CONV_2D,711
19,4,CONV_2D,4783
19,5,DEPTHWISE_CONV_2D,704
19,6,CONV_2D,4794
19,7,DEPTHWISE_CONV_2D,704
19,8,CONV_2D,4789
19,9,DEPTHWISE_CONV_2D,705
19,10,CONV_2D,4795
19,11,MEAN,2142
19,12,FULLY_CONNECTED,33
20,0,CONV_2D,14909
20,1,DEPTHWISE_CONV_2D,734
20,2,CONV_2D,4795
20,3,DEPTHWISE_CONV_2D,705
20,4,CONV_2D,4784
20,5,DEPTHWISE_CONV_2D,711
20,6,CONV_2D,4789
20,7,DEPTHWISE_CONV_2D,705
20,8,CONV_2D,4795
20,9,DEPTHWISE_CONV_2D,705
20,10,CONV_2D,4789
20,11,MEAN,2141
20,12,FULLY_CONNECTED,33
21,0,CONV_2D,14915
21,1,DEPTHWISE_CONV_2D,735
21,2,CONV_2D,4789
21,3,DEPTHWISE_CONV_2D,705
21,4,CONV_2D,4790
21,5,DEPTHWISE_CONV_2D,705
21,6,CONV_2D,4789
21,7,DEPTHWISE_CONV_2D,711
21,8,CONV_2D,4789
21,9,DEPTHWISE_CONV_2D,705
21,10,CONV_2D,4790
21,11,MEAN,2147
21,12,FULLY_CONNECTED,33
22,0,CONV_2D,14909
22,1,DEPTHWISE_CONV_2D,735
22,2,CONV_2D,4790
22,3,DEPTHWISE_CONV_2D,710
22,4,CONV_2D,4783
22,5,DEPTHWISE_CONV_2D,704
22,6,CONV_2D,4795
22,7,DEPTHWISE_CONV_2D,705
22,8,CONV_2D,4789
22,9,DEPTHWISE_CONV_2D,711
22,10,CONV_2D,4784
22,11,MEAN,2147
22,12,FULLY_CONNECTED,33
23,0,CONV_2D,14915
23,1,DEPTHWISE_CONV_2D,735
23,2,CONV_2D,4783
23,3,DEPTHWISE_CONV_2D,710
23,4,CONV_2D,4790
23,5,DEPTHWISE_CONV_2D,705
23,6,CONV_2D,4790
23,7,DEPTHWISE_CONV_2D,705
23,8,CONV_2D,4795
23,9,DEPTHWISE_CONV_2D,705
23,10,CONV_2D,4790
23,11,MEAN,2146
23,12,FULLY_CONNECTED,33
24,0,CONV_2D,14909
24,1,DEPTHWISE_CONV_2D,735
24,2,CONV_2D,4790
24,3,DEPTHWISE_CONV_2D,704
24,4,CONV_2D,4789
24,5,DEPTHWISE_CONV_2D,705
24,6,CONV_2D,4795
24,7,DEPTHWISE_CONV_2D,705
24,8,CONV_2D,4789
24,9,DEPTHWISE_CONV_2D,704
24,10,CONV_2D,4790
24,11,MEAN,2147
24,12,FULLY_CONNECTED,32
25,0,CONV_2D,14915
25,1,DEPTHWISE_CONV_2D,735
25,2,CONV_2D,4783
25,3,DEPTHWISE_CONV_2D,704
25,4,CONV_2D,4795
25,5,DEPTHWISE_CONV_2D,705
25,6,CONV_2D,4789
25,7,DEPTHWISE_CONV_2D,705
25,8,CONV_2D,4795
25,9,DEPTHWISE_CONV_2D,704
25,10,CONV_2D,4783
25,11,MEAN,2152
25,12,FULLY_CONNECTED,32
26,0,CONV_2D,14910
26,1,DEPTHWISE_CONV_2D,735
26,2,CONV_2D,4790
26,3,DEPTHWISE_CONV_2D,705
26,4,CONV_2D,4789
26,5,DEPTHWISE_CONV_2D,704
26,6,CONV_2D,4795
26,7,DEPTHWISE_CONV_2D,705
26,8,CONV_2D,4784
26,9,DEPTHWISE_CONV_2D,710
26,10,CONV_2D,4790
26,11,MEAN,2147
26,12,FULLY_CONNECTED,33
27,0,CONV_2D,14915
27,1,DEPTHWISE_CONV_2D,735
27,2,CONV_2D,4784
27,3,DEPTHWISE_CONV_2D,705
27,4,CONV_2D,4795
27,5,DEPTHWISE_CONV_2D,704
27,6,CONV_2D,4789
27,7,DEPTHWISE_CONV_2D,704
27,8,CONV_2D,4790
27,9,DEPTHWISE_CONV_2D,710
27,10,CONV_2D,4783
27,11,MEAN,2147
27,12,FULLY_CONNECTED,33
28,0,CONV_2D,14909
28,1,DEPTHWISE_CONV_2D,741
28,2,CONV_2D,4790
28,3,DEPTHWISE_CONV_2D,705
28,4,CONV_2D,4789
28,5,DEPTHWISE_CONV_2D,704
28,6,CONV_2D,4795
28,7,DEPTHWISE_CONV_2D,705
28,8,CONV_2D,4784
28,9,DEPTHWISE_CONV_2D,705
28,10,CONV_2D,4795
28,11,MEAN,2142
28,12,FULLY_CONNECTED,33
29,0,CONV_2D,14915
29,1,DEPTHWISE_CONV_2D,741
29,2,CONV_2D,4784
29,3,DEPTHWISE_CONV_2D,705
29,4,CONV_2D,4795
29,5,DEPTHWISE_CONV_2D,705
29,6,CONV_2D,4789
29,7,DEPTHWISE_CONV_2D,704
29,8,CONV_2D,4789
29,9,DEPTHWISE_CONV_2D,704
29,10,CONV_2D,4789
29,11,MEAN,2142
29,12,FULLY_CONNECTED,33
30,0,CONV_2D,14915
30,1,DEPTHWISE_CONV_2D,735
30,2,CONV_2D,4794
30,3,DEPTHWISE_CONV_2D,704
30,4,CONV_2D,4789
30,5,DEPTHWISE_CONV_2D,705
30,6,CONV_2D,4795
30,7,DEPTHWISE_CONV_2D,705
30,8,CONV_2D,4784
30,9,DEPTHWISE_CONV_2D,705
30,10,CONV_2D,4795
30,11,MEAN,2142
30,12,FULLY_CONNECTED,33
31,0,CONV_2D,14909
31,1,DEPTHWISE_CONV_2D,741
31,2,CONV_2D,4789
31,3,DEPTHWISE_CONV_2D,704
31,4,CONV_2D,4795
31,5,DEPTHWISE_CONV_2D,704
31,6,CONV_2D,4789
31,7,DEPTHWISE_CONV_2D,705
31,8,CONV_2D,4790
31,9,DEPTHWISE_CONV_2D,704
31,10,CONV_2D,4789
31,11,MEAN,2141
31,12,FULLY_CONNECTED,33
32,0,CONV_2D,14914
32,1,DEPTHWISE_CONV_2D,735
32,2,CONV_2D,4789
32,3,DEPTHWISE_CONV_2D,711
32,4,CONV_2D,4789
32,5,DEPTHWISE_CONV_2D,705
32,6,CONV_2D,4790
32,7,DEPTHWISE_CONV_2D,710
32,8,CONV_2D,4784
32,9,DEPTHWISE_CONV_2D,705
32,10,CONV_2D,4795
32,11,MEAN,2142
32,12,FULLY_CONNECTED,33
33,0,CONV_2D,14909
33,1,DEPTHWISE_CONV_2D,735
33,2,CONV_2D,4795
33,3,DEPTHWISE_CONV_2D,705
33,4,CONV_2D,4789
