run_id,op_index,op_tag,ticks_us
-1,0,CONV_2D,30012
-1,1,DEPTHWISE_CONV_2D,1292
-1,2,CONV_2D,15028
-1,3,DEPTHWISE_CONV_2D,1103
-1,4,CONV_2D,15035
-1,5,DEPTHWISE_CONV_2D,1103
-1,6,CONV_2D,15031
-1,7,DEPTHWISE_CONV_2D,1102
-1,8,CONV_2D,15030
-1,9,MEAN,4348
-1,10,FULLY_CONNECTED,133
-1,11,CONV_2D,29774
-1,12,DEPTHWISE_CONV_2D,1083
-1,13,CONV_2D,14949
-1,14,DEPTHWISE_CONV_2D,1063
-1,15,CONV_2D,14955
-1,16,DEPTHWISE_CONV_2D,1064
-1,17,CONV_2D,14950
-1,18,DEPTHWISE_CONV_2D,1070
-1,19,CONV_2D,14950
-1,20,MEAN,4268
-1,21,FULLY_CONNECTED,30
-1,22,CONV_2D,29774
-1,23,DEPTHWISE_CONV_2D,1088
-1,24,CONV_2D,14950
-1,25,DEPTHWISE_CONV_2D,1063
-1,26,CONV_2D,14956
-1,27,DEPTHWISE_CONV_2D,1063
-1,28,CONV_2D,14950
-1,29,DEPTHWISE_CONV_2D,1063
-1,30,CONV_2D,14955
-1,31,MEAN,4268
-1,32,FULLY_CONNECTED,30
-1,33,CONV_2D,29773
-1,34,DEPTHWISE_CONV_2D,1081
-1,35,CONV_2D,14955
-1,36,DEPTHWISE_CONV_2D,1064
-1,37,CONV_2D,14950
-1,38,DEPTHWISE_CONV_2D,1070
-1,39,CONV_2D,14950
-1,40,DEPTHWISE_CONV_2D,1063
-1,41,CONV_2D,14956
-1,42,MEAN,4267
-1,43,FULLY_CONNECTED,30
-1,44,CONV_2D,29773
-1,45,DEPTHWISE_CONV_2D,1082
-1,46,CONV_2D,14956
-1,47,DEPTHWISE_CONV_2D,1063
-1,48,CONV_2D,14950
-1,49,DEPTHWISE_CONV_2D,1063
-1,50,CONV_2D,14955
-1,51,DEPTHWISE_CONV_2D,1064
-1,52,CONV_2D,14950
-1,53,MEAN,4273
-1,54,FULLY_CONNECTED,29
0,0,CONV_2D,29773
0,1,DEPTHWISE_CONV_2D,1082
0,2,CONV_2D,14955
0,3,DEPTHWISE_CONV_2D,1063
0,4,CONV_2D,14949
0,5,DEPTHWISE_CONV_2D,1063
0,6,CONV_2D,14956
0,7,DEPTHWISE_CONV_2D,1064
0,8,CONV_2D,14950
0,9,MEAN,4273
0,10,FULLY_CONNECTED,30
1,0,CONV_2D,29771
1,1,DEPTHWISE_CONV_2D,1077
1,2,CONV_2D,14950
1,3,DEPTHWISE_CONV_2D,1063
1,4,CONV_2D,14955
1,5,DEPTHWISE_CONV_2D,1063
1,6,CONV_2D,14955
1,7,DEPTHWISE_CONV_2D,1068
1,8,CONV_2D,14950
1,9,MEAN,4264
1,10,FULLY_CONNECTED,27
2,0,CONV_2D,29772
2,1,DEPTHWISE_CONV_2D,1077
2,2,CONV_2D,14949
2,3,DEPTHWISE_CONV_2D,1063
2,4,CONV_2D,14955
2,5,DEPTHWISE_CONV_2D,1064
2,6,CONV_2D,14950
2,7,DEPTHWISE_CONV_2D,1069
2,8,CONV_2D,14956
2,9,MEAN,4258
2,10,FULLY_CONNECTED,28
3,0,CONV_2D,29771
3,1,DEPTHWISE_CONV_2D,1077
3,2,CONV_2D,14955
3,3,DEPTHWISE_CONV_2D,1064
3,4,CONV_2D,14955
3,5,DEPTHWISE_CONV_2D,1069
3,6,CONV_2D,14950
3,7,DEPTHWISE_CONV_2D,1064
3,8,CONV_2D,14955
3,9,MEAN,4258
3,10,FULLY_CONNECTED,27
4,0,CONV_2D,29772
4,1,DEPTHWISE_CONV_2D,1077
4,2,CONV_2D,14955
4,3,DEPTHWISE_CONV_2D,1069
4,4,CONV_2D,14950
4,5,DEPTHWISE_CONV_2D,1063
4,6,CONV_2D,14955
4,7,DEPTHWISE_CONV_2D,1063
4,8,CONV_2D,14955
4,9,MEAN,4258
4,10,FULLY_CONNECTED,28
5,0,CONV_2D,29771
5,1,DEPTHWISE_CONV_2D,1078
5,2,CONV_2D,14955
5,3,DEPTHWISE_CONV_2D,1069
5,4,CONV_2D,14950
5,5,DEPTHWISE_CONV_2D,1064
5,6,CONV_2D,14955
5,7,DEPTHWISE_CONV_2D,1063
5,8,CONV_2D,14950
5,9,MEAN,4264
5,10,FULLY_CONNECTED,28
6,0,CONV_2D,29771
6,1,DEPTHWISE_CONV_2D,1082
6,2,CONV_2D,14949
6,3,DEPTHWISE_CONV_2D,1069
6,4,CONV_2D,14950
6,5,DEPTHWISE_CONV_2D,1063
6,6,CONV_2D,14955
6,7,DEPTHWISE_CONV_2D,1063
6,8,CONV_2D,14950
6,9,MEAN,4270
6,10,FULLY_CONNECTED,28
7,0,CONV_2D,29771
7,1,DEPTHWISE_CONV_2D,1077
7,2,CONV_2D,14950
7,3,DEPTHWISE_CONV_2D,1064
7,4,CONV_2D,14955
7,5,DEPTHWISE_CONV_2D,1063
7,6,CONV_2D,14949
7,7,DEPTHWISE_CONV_2D,1069
7,8,CONV_2D,14949
7,9,MEAN,4263
7,10,FULLY_CONNECTED,27
8,0,CONV_2D,29772
8,1,DEPTHWISE_CONV_2D,1084
8,2,CONV_2D,14950
8,3,DEPTHWISE_CONV_2D,1064
8,4,CONV_2D,14956
8,5,DEPTHWISE_CONV_2D,1063
8,6,CONV_2D,14950
8,7,DEPTHWISE_CONV_2D,1063
8,8,CONV_2D,14955
8,9,MEAN,4263
8,10,FULLY_CONNECTED,27
9,0,CONV_2D,29771
9,1,DEPTHWISE_CONV_2D,1077
9,2,CONV_2D,14955
9,3,DEPTHWISE_CONV_2D,1063
9,4,CONV_2D,14949
9,5,DEPTHWISE_CONV_2D,1069
9,6,CONV_2D,14949
9,7,DEPTHWISE_CONV_2D,1063
9,8,CONV_2D,14956
9,9,MEAN,4264
9,10,FULLY_CONNECTED,27
10,0,CONV_2D,29772
10,1,DEPTHWISE_CONV_2D,1077
10,2,CONV_2D,14955
10,3,DEPTHWISE_CONV_2D,1064
10,4,CONV_2D,14950
10,5,DEPTHWISE_CONV_2D,1064
10,6,CONV_2D,14956
10,7,DEPTHWISE_CONV_2D,1063
10,8,CONV_2D,14949
10,9,MEAN,4269
10,10,FULLY_CONNECTED,28
11,0,CONV_2D,29772
11,1,DEPTHWISE_CONV_2D,1077
11,2,CONV_2D,14950
11,3,DEPTHWISE_CONV_2D,1069
11,4,CONV_2D,14950
11,5,DEPTHWISE_CONV_2D,1063
11,6,CONV_2D,14955
11,7,DEPTHWISE_CONV_2D,1063
11,8,CONV_2D,14950
11,9,MEAN,4269
11,10,FULLY_CONNECTED,28
12,0,CONV_2D,29771
12,1,DEPTHWISE_CONV_2D,1077
12,2,CONV_2D,14950
