run_id,op_index,op_tag,ticks_us
21,4,CONV_2D,24733
21,5,MEAN,5673
21,6,FULLY_CONNECTED,25
22,0,CONV_2D,39674
22,1,DEPTHWISE_CONV_2D,1421
22,2,CONV_2D,24732
22,3,DEPTHWISE_CONV_2D,1414
22,4,CONV_2D,24733
22,5,MEAN,5674
22,6,FULLY_CONNECTED,25
23,0,CONV_2D,39674
23,1,DEPTHWISE_CONV_2D,1415
23,2,CONV_2D,24738
23,3,DEPTHWISE_CONV_2D,1414
23,4,CONV_2D,24727
23,5,MEAN,5679
23,6,FULLY_CONNECTED,25
24,0,CONV_2D,39673
24,1,DEPTHWISE_CONV_2D,1415
24,2,CONV_2D,24738
24,3,DEPTHWISE_CONV_2D,1415
24,4,CONV_2D,24727
24,5,MEAN,5679
24,6,FULLY_CONNECTED,25
25,0,CONV_2D,39674
25,1,DEPTHWISE_CONV_2D,1415
25,2,CONV_2D,24733
25,3,DEPTHWISE_CONV_2D,1415
25,4,CONV_2D,24733
25,5,MEAN,5679
25,6,FULLY_CONNECTED,25
26,0,CONV_2D,39668
26,1,DEPTHWISE_CONV_2D,1426
26,2,CONV_2D,24727
26,3,DEPTHWISE_CONV_2D,1415
26,4,CONV_2D,24733
26,5,MEAN,5673
26,6,FULLY_CONNECTED,25
27,0,CONV_2D,39674
27,1,DEPTHWISE_CONV_2D,1421
27,2,CONV_2D,24733
27,3,DEPTHWISE_CONV_2D,1415
27,4,CONV_2D,24728
27,5,MEAN,5679
27,6,FULLY_CONNECTED,25
28,0,CONV_2D,39673
28,1,DEPTHWISE_CONV_2D,1420
28,2,CONV_2D,24733
28,3,DEPTHWISE_CONV_2D,1415
28,4,CONV_2D,24727
28,5,MEAN,5679
28,6,FULLY_CONNECTED,25
29,0,CONV_2D,39674
29,1,DEPTHWISE_CONV_2D,1421
29,2,CONV_2D,24727
29,3,DEPTHWISE_CONV_2D,1421
29,4,CONV_2D,24727
29,5,MEAN,5678
29,6,FULLY_CONNECTED,25
30,0,CONV_2D,39673
30,1,DEPTHWISE_CONV_2D,1420
30,2,CONV_2D,24728
30,3,DEPTHWISE_CONV_2D,1415
30,4,CONV_2D,24733
30,5,MEAN,5674
30,6,FULLY_CONNECTED,25
31,0,CONV_2D,39674
31,1,DEPTHWISE_CONV_2D,1420
31,2,CONV_2D,24733
31,3,DEPTHWISE_CONV_2D,1415
31,4,CONV_2D,24733
31,5,MEAN,5674
31,6,FULLY_CONNECTED,25
32,0,CONV_2D,39674
32,1,DEPTHWISE_CONV_2D,1420
32,2,CONV_2D,24733
32,3,DEPTHWISE_CONV_2D,1414
32,4,CONV_2D,24727
32,5,MEAN,5679
32,6,FULLY_CONNECTED,25
33,0,CONV_2D,39678
33,1,DEPTHWISE_CONV_2D,1414
33,2,CONV_2D,24727
33,3,DEPTHWISE_CONV_2D,1421
33,4,CONV_2D,24727
33,5,MEAN,5679
33,6,FULLY_CONNECTED,25
34,0,CONV_2D,39678
34,1,DEPTHWISE_CONV_2D,1414
34,2,CONV_2D,24727
34,3,DEPTHWISE_CONV_2D,1415
34,4,CONV_2D,24738
34,5,MEAN,5668
34,6,FULLY_CONNECTED,25
35,0,CONV_2D,39679
35,1,DEPTHWISE_CONV_2D,1421
35,2,CONV_2D,24727
35,3,DEPTHWISE_CONV_2D,1415
35,4,CONV_2D,24738
35,5,MEAN,5668
35,6,FULLY_CONNECTED,25
36,0,CONV_2D,39678
36,1,DEPTHWISE_CONV_2D,1415
36,2,CONV_2D,24733
36,3,DEPTHWISE_CONV_2D,1415
36,4,CONV_2D,24732
36,5,MEAN,5674
36,6,FULLY_CONNECTED,25
37,0,CONV_2D,39679
37,1,DEPTHWISE_CONV_2D,1415
37,2,CONV_2D,24732
37,3,DEPTHWISE_CONV_2D,1415
37,4,CONV_2D,24732
37,5,MEAN,5674
37,6,FULLY_CONNECTED,25
38,0,CONV_2D,39678
38,1,DEPTHWISE_CONV_2D,1414
38,2,CONV_2D,24727
38,3,DEPTHWISE_CONV_2D,1415
38,4,CONV_2D,24737
38,5,MEAN,5668
38,6,FULLY_CONNECTED,25
39,0,CONV_2D,39679
39,1,DEPTHWISE_CONV_2D,1421
39,2,CONV_2D,24727
39,3,DEPTHWISE_CONV_2D,1415
39,4,CONV_2D,24738
39,5,MEAN,5669
39,6,FULLY_CONNECTED,25
40,0,CONV_2D,39679
40,1,DEPTHWISE_CONV_2D,1415
40,2,CONV_2D,24733
40,3,DEPTHWISE_CONV_2D,1415
40,4,CONV_2D,24733
40,5,MEAN,5674
40,6,FULLY_CONNECTED,25
41,0,CONV_2D,39678
41,1,DEPTHWISE_CONV_2D,1414
41,2,CONV_2D,24733
41,3,DEPTHWISE_CONV_2D,1415
41,4,CONV_2D,24732
41,5,MEAN,5673
41,6,FULLY_CONNECTED,25
42,0,CONV_2D,39679
42,1,DEPTHWISE_CONV_2D,1415
42,2,CONV_2D,24727
42,3,DEPTHWISE_CONV_2D,1421
42,4,CONV_2D,24732
42,5,MEAN,5675
42,6,FULLY_CONNECTED,25
43,0,CONV_2D,39679
43,1,DEPTHWISE_CONV_2D,1415
43,2,CONV_2D,24727
43,3,DEPTHWISE_CONV_2D,1414
43,4,CONV_2D,24738
