run_id,op_index,op_tag,ticks_us
-1,0,CONV_2D,30009
-1,1,DEPTHWISE_CONV_2D,1292
-1,2,CONV_2D,15037
-1,3,DEPTHWISE_CONV_2D,1104
-1,4,CONV_2D,15027
-1,5,DEPTHWISE_CONV_2D,1110
-1,6,CONV_2D,15033
-1,7,MEAN,4337
-1,8,FULLY_CONNECTED,127
-1,9,CONV_2D,29764
-1,10,DEPTHWISE_CONV_2D,1063
-1,11,CONV_2D,14955
-1,12,DEPTHWISE_CONV_2D,1064
-1,13,CONV_2D,14956
-1,14,DEPTHWISE_CONV_2D,1069
-1,15,CONV_2D,14950
-1,16,MEAN,4262
-1,17,FULLY_CONNECTED,21
-1,18,CONV_2D,29765
-1,19,DEPTHWISE_CONV_2D,1063
-1,20,CONV_2D,14950
-1,21,DEPTHWISE_CONV_2D,1063
-1,22,CONV_2D,14956
-1,23,DEPTHWISE_CONV_2D,1069
-1,24,CONV_2D,14945
-1,25,MEAN,4266
-1,26,FULLY_CONNECTED,22
-1,27,CONV_2D,29765
-1,28,DEPTHWISE_CONV_2D,1063
-1,29,CONV_2D,14950
-1,30,DEPTHWISE_CONV_2D,1063
-1,31,CONV_2D,14955
-1,32,DEPTHWISE_CONV_2D,1063
-1,33,CONV_2D,14955
-1,34,MEAN,4260
-1,35,FULLY_CONNECTED,22
-1,36,CONV_2D,29765
-1,37,DEPTHWISE_CONV_2D,1064
-1,38,CONV_2D,14956
-1,39,DEPTHWISE_CONV_2D,1064
-1,40,CONV_2D,14950
-1,41,DEPTHWISE_CONV_2D,1063
-1,42,CONV_2D,14955
-1,43,MEAN,4260
-1,44,FULLY_CONNECTED,21
0,0,CONV_2D,29765
0,1,DEPTHWISE_CONV_2D,1063
0,2,CONV_2D,14955
0,3,DEPTHWISE_CONV_2D,1063
0,4,CONV_2D,14950
0,5,DEPTHWISE_CONV_2D,1063
0,6,CONV_2D,14956
0,7,MEAN,4260
0,8,FULLY_CONNECTED,22
1,0,CONV_2D,29765
1,1,DEPTHWISE_CONV_2D,1063
1,2,CONV_2D,14955
1,3,DEPTHWISE_CONV_2D,1063
1,4,CONV_2D,14956
1,5,DEPTHWISE_CONV_2D,1063
1,6,CONV_2D,14950
1,7,MEAN,4265
1,8,FULLY_CONNECTED,21
2,0,CONV_2D,29765
2,1,DEPTHWISE_CONV_2D,1063
2,2,CONV_2D,14950
2,3,DEPTHWISE_CONV_2D,1064
2,4,CONV_2D,14956
2,5,DEPTHWISE_CONV_2D,1063
2,6,CONV_2D,14949
2,7,MEAN,4265
2,8,FULLY_CONNECTED,22
3,0,CONV_2D,29765
3,1,DEPTHWISE_CONV_2D,1064
3,2,CONV_2D,14950
3,3,DEPTHWISE_CONV_2D,1070
3,4,CONV_2D,14950
3,5,DEPTHWISE_CONV_2D,1063
3,6,CONV_2D,14956
3,7,MEAN,4260
3,8,FULLY_CONNECTED,22
4,0,CONV_2D,29765
4,1,DEPTHWISE_CONV_2D,1064
4,2,CONV_2D,14956
4,3,DEPTHWISE_CONV_2D,1063
4,4,CONV_2D,14950
4,5,DEPTHWISE_CONV_2D,1063
4,6,CONV_2D,14955
4,7,MEAN,4259
4,8,FULLY_CONNECTED,21
5,0,CONV_2D,29765
5,1,DEPTHWISE_CONV_2D,1063
5,2,CONV_2D,14956
5,3,DEPTHWISE_CONV_2D,1064
5,4,CONV_2D,14950
5,5,DEPTHWISE_CONV_2D,1070
5,6,CONV_2D,14950
5,7,MEAN,4260
5,8,FULLY_CONNECTED,22
6,0,CONV_2D,29765
6,1,DEPTHWISE_CONV_2D,1070
6,2,CONV_2D,14950
6,3,DEPTHWISE_CONV_2D,1063
6,4,CONV_2D,14955
6,5,DEPTHWISE_CONV_2D,1063
6,6,CONV_2D,14950
6,7,MEAN,4265
6,8,FULLY_CONNECTED,22
7,0,CONV_2D,29765
7,1,DEPTHWISE_CONV_2D,1063
7,2,CONV_2D,14950
7,3,DEPTHWISE_CONV_2D,1063
7,4,CONV_2D,14955
7,5,DEPTHWISE_CONV_2D,1063
7,6,CONV_2D,14950
7,7,MEAN,4266
7,8,FULLY_CONNECTED,22
8,0,CONV_2D,29765
8,1,DEPTHWISE_CONV_2D,1063
8,2,CONV_2D,14950
8,3,DEPTHWISE_CONV_2D,1070
8,4,CONV_2D,14950
8,5,DEPTHWISE_CONV_2D,1064
