run_id,op_index,op_tag,ticks_us
-1,0,CONV_2D,64773
-1,1,DEPTHWISE_CONV_2D,2660
-1,2,CONV_2D,60095
-1,3,DEPTHWISE_CONV_2D,2451
-1,4,CONV_2D,60082
-1,5,DEPTHWISE_CONV_2D,2447
-1,6,CONV_2D,60045
-1,7,DEPTHWISE_CONV_2D,2439
-1,8,CONV_2D,60041
-1,9,DEPTHWISE_CONV_2D,2456
-1,10,CONV_2D,60039
-1,11,MEAN,9310
-1,12,FULLY_CONNECTED,183
-1,13,CONV_2D,64576
-1,14,DEPTHWISE_CONV_2D,2396
-1,15,CONV_2D,59763
-1,16,DEPTHWISE_CONV_2D,2448
-1,17,CONV_2D,59799
-1,18,DEPTHWISE_CONV_2D,2372
-1,19,CONV_2D,59855
-1,20,DEPTHWISE_CONV_2D,2375
-1,21,CONV_2D,59836
-1,22,DEPTHWISE_CONV_2D,2379
-1,23,CONV_2D,59780
-1,24,MEAN,9223
-1,25,FULLY_CONNECTED,111
-1,26,CONV_2D,64598
-1,27,DEPTHWISE_CONV_2D,2393
-1,28,CONV_2D,59763
-1,29,DEPTHWISE_CONV_2D,2434
-1,30,CONV_2D,59810
-1,31,DEPTHWISE_CONV_2D,2369
-1,32,CONV_2D,59867
-1,33,DEPTHWISE_CONV_2D,2362
-1,34,CONV_2D,59853
-1,35,DEPTHWISE_CONV_2D,2391
-1,36,CONV_2D,59800
-1,37,MEAN,9223
-1,38,FULLY_CONNECTED,119
-1,39,CONV_2D,64573
-1,40,DEPTHWISE_CONV_2D,2390
-1,41,CONV_2D,59760
-1,42,DEPTHWISE_CONV_2D,2452
-1,43,CONV_2D,59796
-1,44,DEPTHWISE_CONV_2D,2367
-1,45,CONV_2D,59856
-1,46,DEPTHWISE_CONV_2D,2367
-1,47,CONV_2D,59838
-1,48,DEPTHWISE_CONV_2D,2387
-1,49,CONV_2D,59783
-1,50,MEAN,9223
-1,51,FULLY_CONNECTED,112
-1,52,CONV_2D,64590
-1,53,DEPTHWISE_CONV_2D,2398
-1,54,CONV_2D,59765
-1,55,DEPTHWISE_CONV_2D,2434
-1,56,CONV_2D,59812
-1,57,DEPTHWISE_CONV_2D,2362
-1,58,CONV_2D,59870
-1,59,DEPTHWISE_CONV_2D,2369
-1,60,CONV_2D,59850
-1,61,DEPTHWISE_CONV_2D,2392
-1,62,CONV_2D,59799
-1,63,MEAN,9223
-1,64,FULLY_CONNECTED,111
0,0,CONV_2D,64580
0,1,DEPTHWISE_CONV_2D,2390
0,2,CONV_2D,59763
0,3,DEPTHWISE_CONV_2D,2447
0,4,CONV_2D,59797
0,5,DEPTHWISE_CONV_2D,2374
0,6,CONV_2D,59854
0,7,DEPTHWISE_CONV_2D,2367
0,8,CONV_2D,59836
0,9,DEPTHWISE_CONV_2D,2379
0,10,CONV_2D,59787
0,11,MEAN,9223
0,12,FULLY_CONNECTED,117
1,0,CONV_2D,64592
1,1,DEPTHWISE_CONV_2D,2393
1,2,CONV_2D,59764
1,3,DEPTHWISE_CONV_2D,2440
1,4,CONV_2D,59808
1,5,DEPTHWISE_CONV_2D,2363
1,6,CONV_2D,59862
1,7,DEPTHWISE_CONV_2D,2369
1,8,CONV_2D,59853
1,9,DEPTHWISE_CONV_2D,2399
1,10,CONV_2D,59797
1,11,MEAN,9222
1,12,FULLY_CONNECTED,114
2,0,CONV_2D,64573
2,1,DEPTHWISE_CONV_2D,2396
2,2,CONV_2D,59761
2,3,DEPTHWISE_CONV_2D,2448
2,4,CONV_2D,59791
2,5,DEPTHWISE_CONV_2D,2373
2,6,CONV_2D,59845
2,7,DEPTHWISE_CONV_2D,2399
2,8,CONV_2D,59839
2,9,DEPTHWISE_CONV_2D,2380
2,10,CONV_2D,59786
2,11,MEAN,9223
2,12,FULLY_CONNECTED,112
3,0,CONV_2D,64594
3,1,DEPTHWISE_CONV_2D,2393
3,2,CONV_2D,59765
3,3,DEPTHWISE_CONV_2D,2434
3,4,CONV_2D,59812
3,5,DEPTHWISE_CONV_2D,2368
3,6,CONV_2D,59858
3,7,DEPTHWISE_CONV_2D,2388
3,8,CONV_2D,59850
3,9,DEPTHWISE_CONV_2D,2391
3,10,CONV_2D,59798
3,11,MEAN,9223
3,12,FULLY_CONNECTED,117
4,0,CONV_2D,64575
4,1,DEPTHWISE_CONV_2D,2390
4,2,CONV_2D,59763
4,3,DEPTHWISE_CONV_2D,2453
4,4,CONV_2D,59792
4,5,DEPTHWISE_CONV_2D,2375
4,6,CONV_2D,59841
4,7,DEPTHWISE_CONV_2D,2388
4,8,CONV_2D,59838
4,9,DEPTHWISE_CONV_2D,2387
4,10,CONV_2D,59785
4,11,MEAN,9222
