run_id,op_index,op_tag,ticks_us
-1,0,CONV_2D,54844
-1,1,DEPTHWISE_CONV_2D,2316
-1,2,CONV_2D,44188
-1,3,DEPTHWISE_CONV_2D,2106
-1,4,CONV_2D,44182
-1,5,DEPTHWISE_CONV_2D,2099
-1,6,CONV_2D,44184
-1,7,DEPTHWISE_CONV_2D,2101
-1,8,CONV_2D,44162
-1,9,DEPTHWISE_CONV_2D,2107
-1,10,CONV_2D,44154
-1,11,DEPTHWISE_CONV_2D,2105
-1,12,CONV_2D,44149
-1,13,MEAN,7892
-1,14,FULLY_CONNECTED,169
-1,15,CONV_2D,54568
-1,16,DEPTHWISE_CONV_2D,2051
-1,17,CONV_2D,43940
-1,18,DEPTHWISE_CONV_2D,2040
-1,19,CONV_2D,43929
-1,20,DEPTHWISE_CONV_2D,2055
-1,21,CONV_2D,43930
-1,22,DEPTHWISE_CONV_2D,2028
-1,23,CONV_2D,43948
-1,24,DEPTHWISE_CONV_2D,2033
-1,25,CONV_2D,43915
-1,26,DEPTHWISE_CONV_2D,2037
-1,27,CONV_2D,43929
-1,28,MEAN,7802
-1,29,FULLY_CONNECTED,40
-1,30,CONV_2D,54561
-1,31,DEPTHWISE_CONV_2D,2042
-1,32,CONV_2D,43946
-1,33,DEPTHWISE_CONV_2D,2031
-1,34,CONV_2D,43935
-1,35,DEPTHWISE_CONV_2D,2043
-1,36,CONV_2D,43929
-1,37,DEPTHWISE_CONV_2D,2034
-1,38,CONV_2D,43944
-1,39,DEPTHWISE_CONV_2D,2038
-1,40,CONV_2D,43923
-1,41,DEPTHWISE_CONV_2D,2032
-1,42,CONV_2D,43949
-1,43,MEAN,7800
-1,44,FULLY_CONNECTED,43
-1,45,CONV_2D,54550
-1,46,DEPTHWISE_CONV_2D,2050
-1,47,CONV_2D,43939
-1,48,DEPTHWISE_CONV_2D,2030
-1,49,CONV_2D,43929
-1,50,DEPTHWISE_CONV_2D,2050
-1,51,CONV_2D,43919
-1,52,DEPTHWISE_CONV_2D,2032
-1,53,CONV_2D,43944
-1,54,DEPTHWISE_CONV_2D,2055
-1,55,CONV_2D,43915
-1,56,DEPTHWISE_CONV_2D,2038
-1,57,CONV_2D,43943
-1,58,MEAN,7800
-1,59,FULLY_CONNECTED,41
-1,60,CONV_2D,54556
-1,61,DEPTHWISE_CONV_2D,2049
-1,62,CONV_2D,43948
-1,63,DEPTHWISE_CONV_2D,2039
-1,64,CONV_2D,43930
-1,65,DEPTHWISE_CONV_2D,2049
-1,66,CONV_2D,43930
-1,67,DEPTHWISE_CONV_2D,2023
-1,68,CONV_2D,43947
-1,69,DEPTHWISE_CONV_2D,2057
-1,70,CONV_2D,43917
-1,71,DEPTHWISE_CONV_2D,2040
-1,72,CONV_2D,43951
-1,73,MEAN,7800
-1,74,FULLY_CONNECTED,43
0,0,CONV_2D,54551
0,1,DEPTHWISE_CONV_2D,2049
0,2,CONV_2D,43940
0,3,DEPTHWISE_CONV_2D,2036
0,4,CONV_2D,43918
0,5,DEPTHWISE_CONV_2D,2056
0,6,CONV_2D,43924
0,7,DEPTHWISE_CONV_2D,2027
0,8,CONV_2D,43944
0,9,DEPTHWISE_CONV_2D,2035
0,10,CONV_2D,43924
0,11,DEPTHWISE_CONV_2D,2033
0,12,CONV_2D,43948
0,13,MEAN,7801
0,14,FULLY_CONNECTED,40
1,0,CONV_2D,54555
1,1,DEPTHWISE_CONV_2D,2048
1,2,CONV_2D,43949
1,3,DEPTHWISE_CONV_2D,2038
1,4,CONV_2D,43931
1,5,DEPTHWISE_CONV_2D,2043
1,6,CONV_2D,43936
1,7,DEPTHWISE_CONV_2D,2022
1,8,CONV_2D,43941
1,9,DEPTHWISE_CONV_2D,2035
1,10,CONV_2D,43931
1,11,DEPTHWISE_CONV_2D,2034
1,12,CONV_2D,43955
1,13,MEAN,7794
1,14,FULLY_CONNECTED,43
2,0,CONV_2D,54556
2,1,DEPTHWISE_CONV_2D,2050
2,2,CONV_2D,43941
2,3,DEPTHWISE_CONV_2D,2036
2,4,CONV_2D,43923
2,5,DEPTHWISE_CONV_2D,2044
2,6,CONV_2D,43931
2,7,DEPTHWISE_CONV_2D,2026
2,8,CONV_2D,43938
2,9,DEPTHWISE_CONV_2D,2030
2,10,CONV_2D,43936
2,11,DEPTHWISE_CONV_2D,2033
2,12,CONV_2D,43935
2,13,MEAN,7801
2,14,FULLY_CONNECTED,55
3,0,CONV_2D,54566
3,1,DEPTHWISE_CONV_2D,2042
3,2,CONV_2D,43947
3,3,DEPTHWISE_CONV_2D,2033
3,4,CONV_2D,43936
3,5,DEPTHWISE_CONV_2D,2044
3,6,CONV_2D,43930
3,7,DEPTHWISE_CONV_2D,2028
3,8,CONV_2D,43941
3,9,DEPTHWISE_CONV_2D,2028
3,10,CONV_2D,43936
3,11,DEPTHWISE_CONV_2D,2035
3,12,CONV_2D,43935
3,13,MEAN,7800
3,14,FULLY_CONNECTED,69
4,0,CONV_2D,54555
4,1,DEPTHWISE_CONV_2D,2050
4,2,CONV_2D,43943
4,3,DEPTHWISE_CONV_2D,2031
4,4,CONV_2D,43929
4,5,DEPTHWISE_CONV_2D,2044
4,6,CONV_2D,43927
4,7,DEPTHWISE_CONV_2D,2026
4,8,CONV_2D,43943
4,9,DEPTHWISE_CONV_2D,2029
4,10,CONV_2D,43930
4,11,DEPTHWISE_CONV_2D,2045
4,12,CONV_2D,43924
4,13,MEAN,7801
4,14,FULLY_CONNECTED,64
5,0,CONV_2D,54561
5,1,DEPTHWISE_CONV_2D,2042
5,2,CONV_2D,43946
5,3,DEPTHWISE_CONV_2D,2033
5,4,CONV_2D,43930
5,5,DEPTHWISE_CONV_2D,2049
5,6,CONV_2D,43924
5,7,DEPTHWISE_CONV_2D,2022
5,8,CONV_2D,43949
5,9,DEPTHWISE_CONV_2D,2036
5,10,CONV_2D,43920
5,11,DEPTHWISE_CONV_2D,2043
5,12,CONV_2D,43942
5,13,MEAN,7805
5,14,FULLY_CONNECTED,45
6,0,CONV_2D,54551
6,1,DEPTHWISE_CONV_2D,2044
6,2,CONV_2D,43942
6,3,DEPTHWISE_CONV_2D,2030
6,4,CONV_2D,43924
6,5,DEPTHWISE_CONV_2D,2050
6,6,CONV_2D,43921
6,7,DEPTHWISE_CONV_2D,2034
6,8,CONV_2D,43938
6,9,DEPTHWISE_CONV_2D,2035
6,10,CONV_2D,43925
6,11,DEPTHWISE_CONV_2D,2033
6,12,CONV_2D,43936
6,13,MEAN,7795
6,14,FULLY_CONNECTED,42
7,0,CONV_2D,54561
7,1,DEPTHWISE_CONV_2D,2042
7,2,CONV_2D,43947
7,3,DEPTHWISE_CONV_2D,2034
7,4,CONV_2D,43932
7,5,DEPTHWISE_CONV_2D,2046
7,6,CONV_2D,43930
7,7,DEPTHWISE_CONV_2D,2028
7,8,CONV_2D,43937
7,9,DEPTHWISE_CONV_2D,2040
7,10,CONV_2D,43923
7,11,DEPTHWISE_CONV_2D,2036
7,12,CONV_2D,43945
7,13,MEAN,7795
7,14,FULLY_CONNECTED,43
8,0,CONV_2D,54561
8,1,DEPTHWISE_CONV_2D,2044
8,2,CONV_2D,43929
8,3,DEPTHWISE_CONV_2D,2045
8,4,CONV_2D,43924
8,5,DEPTHWISE_CONV_2D,2053
8,6,CONV_2D,43916
8,7,DEPTHWISE_CONV_2D,2032
8,8,CONV_2D,43938
8,9,DEPTHWISE_CONV_2D,2030
8,10,CONV_2D,43925
8,11,DEPTHWISE_CONV_2D,2036
8,12,CONV_2D,43930
8,13,MEAN,7802
8,14,FULLY_CONNECTED,41
9,0,CONV_2D,54563
9,1,DEPTHWISE_CONV_2D,2042
9,2,CONV_2D,43934
9,3,DEPTHWISE_CONV_2D,2040
9,4,CONV_2D,43931
9,5,DEPTHWISE_CONV_2D,2049
9,6,CONV_2D,43919
9,7,DEPTHWISE_CONV_2D,2029
9,8,CONV_2D,83174
9,9,DEPTHWISE_CONV_2D,2038
9,10,CONV_2D,43924
9,11,DEPTHWISE_CONV_2D,2052
9,12,CONV_2D,43934
9,13,MEAN,7804
9,14,FULLY_CONNECTED,43
10,0,CONV_2D,54560
10,1,DEPTHWISE_CONV_2D,2055
10,2,CONV_2D,43929
10,3,DEPTHWISE_CONV_2D,2039
10,4,CONV_2D,43941
10,5,DEPTHWISE_CONV_2D,2044
10,6,CONV_2D,43919
10,7,DEPTHWISE_CONV_2D,2032
10,8,CONV_2D,43952
10,9,DEPTHWISE_CONV_2D,2031
10,10,CONV_2D,43928
10,11,DEPTHWISE_CONV_2D,2040
10,12,CONV_2D,43932
10,13,MEAN,7800
10,14,FULLY_CONNECTED,41
11,0,CONV_2D,54563
11,1,DEPTHWISE_CONV_2D,2044
11,2,CONV_2D,43940
11,3,DEPTHWISE_CONV_2D,2035
11,4,CONV_2D,43934
11,5,DEPTHWISE_CONV_2D,2050
11,6,CONV_2D,43922
11,7,DEPTHWISE_CONV_2D,2025
11,8,CONV_2D,43947
11,9,DEPTHWISE_CONV_2D,2028
11,10,CONV_2D,43922
11,11,DEPTHWISE_CONV_2D,2044
11,12,CONV_2D,43936
11,13,MEAN,7801
11,14,FULLY_CONNECTED,43
12,0,CONV_2D,54558
12,1,DEPTHWISE_CONV_2D,2044
12,2,CONV_2D,43936
12,3,DEPTHWISE_CONV_2D,2037
12,4,CONV_2D,43932
12,5,DEPTHWISE_CONV_2D,2047
12,6,CONV_2D,43922
12,7,DEPTHWISE_CONV_2D,2032
12,8,CONV_2D,43940
12,9,DEPTHWISE_CONV_2D,2036
12,10,CONV_2D,43922
12,11,DEPTHWISE_CONV_2D,2039
12,12,CONV_2D,43932
12,13,MEAN,7800
12,14,FULLY_CONNECTED,42
13,0,CONV_2D,54563
13,1,DEPTHWISE_CONV_2D,2046
13,2,CONV_2D,43934
13,3,DEPTHWISE_CONV_2D,2039
13,4,CONV_2D,43936
13,5,DEPTHWISE_CONV_2D,2044
13,6,CONV_2D,43924
13,7,DEPTHWISE_CONV_2D,2033
13,8,CONV_2D,43941
13,9,DEPTHWISE_CONV_2D,2034
13,10,CONV_2D,43923
13,11,DEPTHWISE_CONV_2D,2044
13,12,CONV_2D,43935
13,13,MEAN,7801
13,14,FULLY_CONNECTED,44
14,0,CONV_2D,54564
14,1,DEPTHWISE_CONV_2D,2044
14,2,CONV_2D,43929
14,3,DEPTHWISE_CONV_2D,2033
14,4,CONV_2D,43935
14,5,DEPTHWISE_CONV_2D,2044
14,6,CONV_2D,43914
