run_id,op_index,op_tag,ticks_us
-1,0,CONV_2D,39948
-1,1,DEPTHWISE_CONV_2D,1658
-1,2,CONV_2D,24885
-1,3,DEPTHWISE_CONV_2D,1470
-1,4,CONV_2D,24869
-1,5,DEPTHWISE_CONV_2D,1475
-1,6,CONV_2D,24874
-1,7,DEPTHWISE_CONV_2D,1469
-1,8,CONV_2D,24875
-1,9,DEPTHWISE_CONV_2D,1470
-1,10,CONV_2D,24874
-1,11,DEPTHWISE_CONV_2D,1476
-1,12,CONV_2D,24867
-1,13,DEPTHWISE_CONV_2D,1469
-1,14,CONV_2D,24869
-1,15,MEAN,5761
-1,16,FULLY_CONNECTED,148
-1,17,CONV_2D,39677
-1,18,DEPTHWISE_CONV_2D,1423
-1,19,CONV_2D,24736
-1,20,DEPTHWISE_CONV_2D,1417
-1,21,CONV_2D,24728
-1,22,DEPTHWISE_CONV_2D,1422
-1,23,CONV_2D,24732
-1,24,DEPTHWISE_CONV_2D,1417
-1,25,CONV_2D,24735
-1,26,DEPTHWISE_CONV_2D,1417
-1,27,CONV_2D,24735
-1,28,DEPTHWISE_CONV_2D,1417
-1,29,CONV_2D,24737
-1,30,DEPTHWISE_CONV_2D,1420
-1,31,CONV_2D,24739
-1,32,MEAN,5670
-1,33,FULLY_CONNECTED,25
-1,34,CONV_2D,39679
-1,35,DEPTHWISE_CONV_2D,1415
-1,36,CONV_2D,24734
-1,37,DEPTHWISE_CONV_2D,1417
-1,38,CONV_2D,24735
-1,39,DEPTHWISE_CONV_2D,1417
-1,40,CONV_2D,24737
-1,41,DEPTHWISE_CONV_2D,1418
-1,42,CONV_2D,24739
-1,43,DEPTHWISE_CONV_2D,1418
-1,44,CONV_2D,24727
-1,45,DEPTHWISE_CONV_2D,1416
-1,46,CONV_2D,24738
-1,47,DEPTHWISE_CONV_2D,1415
-1,48,CONV_2D,24728
-1,49,MEAN,5679
-1,50,FULLY_CONNECTED,25
-1,51,CONV_2D,39676
-1,52,DEPTHWISE_CONV_2D,1416
-1,53,CONV_2D,24738
-1,54,DEPTHWISE_CONV_2D,1417
-1,55,CONV_2D,24728
-1,56,DEPTHWISE_CONV_2D,1415
-1,57,CONV_2D,24738
-1,58,DEPTHWISE_CONV_2D,1417
-1,59,CONV_2D,24730
-1,60,DEPTHWISE_CONV_2D,1423
-1,61,CONV_2D,24733
-1,62,DEPTHWISE_CONV_2D,1415
-1,63,CONV_2D,24733
-1,64,DEPTHWISE_CONV_2D,1414
-1,65,CONV_2D,24733
-1,66,MEAN,5676
-1,67,FULLY_CONNECTED,26
-1,68,CONV_2D,39679
-1,69,DEPTHWISE_CONV_2D,1415
-1,70,CONV_2D,24729
-1,71,DEPTHWISE_CONV_2D,1421
-1,72,CONV_2D,24733
-1,73,DEPTHWISE_CONV_2D,1415
-1,74,CONV_2D,24733
-1,75,DEPTHWISE_CONV_2D,1414
-1,76,CONV_2D,24732
-1,77,DEPTHWISE_CONV_2D,1415
-1,78,CONV_2D,24733
-1,79,DEPTHWISE_CONV_2D,1414
-1,80,CONV_2D,24732
-1,81,DEPTHWISE_CONV_2D,1424
-1,82,CONV_2D,24728
-1,83,MEAN,5679
-1,84,FULLY_CONNECTED,25
0,0,CONV_2D,39674
0,1,DEPTHWISE_CONV_2D,1415
0,2,CONV_2D,24732
0,3,DEPTHWISE_CONV_2D,1417
0,4,CONV_2D,24733
0,5,DEPTHWISE_CONV_2D,1415
0,6,CONV_2D,24733
0,7,DEPTHWISE_CONV_2D,1421
0,8,CONV_2D,24728
0,9,DEPTHWISE_CONV_2D,1415
0,10,CONV_2D,24739
0,11,DEPTHWISE_CONV_2D,1416
0,12,CONV_2D,24728
0,13,DEPTHWISE_CONV_2D,1414
0,14,CONV_2D,24738
0,15,MEAN,5668
0,16,FULLY_CONNECTED,25
1,0,CONV_2D,39679
1,1,DEPTHWISE_CONV_2D,1421
1,2,CONV_2D,24727
1,3,DEPTHWISE_CONV_2D,1414
1,4,CONV_2D,24738
1,5,DEPTHWISE_CONV_2D,1415
1,6,CONV_2D,24727
1,7,DEPTHWISE_CONV_2D,1416
1,8,CONV_2D,24741
1,9,DEPTHWISE_CONV_2D,1416
1,10,CONV_2D,24733
1,11,DEPTHWISE_CONV_2D,1414
1,12,CONV_2D,24732
1,13,DEPTHWISE_CONV_2D,1415
1,14,CONV_2D,24734
1,15,MEAN,5673
1,16,FULLY_CONNECTED,25
2,0,CONV_2D,39673
2,1,DEPTHWISE_CONV_2D,1415
2,2,CONV_2D,24737
2,3,DEPTHWISE_CONV_2D,1415
2,4,CONV_2D,24734
2,5,DEPTHWISE_CONV_2D,1414
2,6,CONV_2D,24734
2,7,DEPTHWISE_CONV_2D,1417
2,8,CONV_2D,24733
2,9,DEPTHWISE_CONV_2D,1415
2,10,CONV_2D,24733
2,11,DEPTHWISE_CONV_2D,1421
2,12,CONV_2D,24727
2,13,DEPTHWISE_CONV_2D,1415
2,14,CONV_2D,24733
2,15,MEAN,5674
2,16,FULLY_CONNECTED,25
3,0,CONV_2D,39679
3,1,DEPTHWISE_CONV_2D,1415
3,2,CONV_2D,24733
3,3,DEPTHWISE_CONV_2D,1419
3,4,CONV_2D,24734
3,5,DEPTHWISE_CONV_2D,1421
3,6,CONV_2D,24727
3,7,DEPTHWISE_CONV_2D,1415
3,8,CONV_2D,24734
3,9,DEPTHWISE_CONV_2D,1420
3,10,CONV_2D,24727
3,11,DEPTHWISE_CONV_2D,1415
3,12,CONV_2D,24733
3,13,DEPTHWISE_CONV_2D,1420
3,14,CONV_2D,24727
3,15,MEAN,5679
3,16,FULLY_CONNECTED,25
4,0,CONV_2D,39674
4,1,DEPTHWISE_CONV_2D,1418
4,2,CONV_2D,24736
4,3,DEPTHWISE_CONV_2D,1420
4,4,CONV_2D,24728
4,5,DEPTHWISE_CONV_2D,1415
4,6,CONV_2D,24733
4,7,DEPTHWISE_CONV_2D,1422
4,8,CONV_2D,24727
4,9,DEPTHWISE_CONV_2D,1421
4,10,CONV_2D,24729
4,11,DEPTHWISE_CONV_2D,1420
4,12,CONV_2D,24733
4,13,DEPTHWISE_CONV_2D,1415
4,14,CONV_2D,24728
4,15,MEAN,5678
4,16,FULLY_CONNECTED,25
5,0,CONV_2D,39675
5,1,DEPTHWISE_CONV_2D,1420
5,2,CONV_2D,24727
5,3,DEPTHWISE_CONV_2D,1421
5,4,CONV_2D,24727
5,5,DEPTHWISE_CONV_2D,1421
5,6,CONV_2D,24733
5,7,DEPTHWISE_CONV_2D,1415
5,8,CONV_2D,24727
5,9,DEPTHWISE_CONV_2D,1420
5,10,CONV_2D,24734
5,11,DEPTHWISE_CONV_2D,1415
5,12,CONV_2D,24733
5,13,DEPTHWISE_CONV_2D,1421
5,14,CONV_2D,24728
5,15,MEAN,5679
5,16,FULLY_CONNECTED,25
6,0,CONV_2D,39675
6,1,DEPTHWISE_CONV_2D,1414
6,2,CONV_2D,24727
6,3,DEPTHWISE_CONV_2D,1423
6,4,CONV_2D,24734
6,5,DEPTHWISE_CONV_2D,1415
6,6,CONV_2D,24733
6,7,DEPTHWISE_CONV_2D,1420
6,8,CONV_2D,24727
6,9,DEPTHWISE_CONV_2D,1416
6,10,CONV_2D,24732
6,11,DEPTHWISE_CONV_2D,1423
6,12,CONV_2D,24728
6,13,DEPTHWISE_CONV_2D,1414
6,14,CONV_2D,24733
6,15,MEAN,5679
6,16,FULLY_CONNECTED,25
7,0,CONV_2D,39674
7,1,DEPTHWISE_CONV_2D,1421
7,2,CONV_2D,24727
7,3,DEPTHWISE_CONV_2D,1414
7,4,CONV_2D,24733
7,5,DEPTHWISE_CONV_2D,1420
7,6,CONV_2D,24727
7,7,DEPTHWISE_CONV_2D,1417
7,8,CONV_2D,24733
7,9,DEPTHWISE_CONV_2D,1421
7,10,CONV_2D,24733
7,11,DEPTHWISE_CONV_2D,1414
7,12,CONV_2D,24727
7,13,DEPTHWISE_CONV_2D,1415
7,14,CONV_2D,24739
7,15,MEAN,5674
7,16,FULLY_CONNECTED,25
8,0,CONV_2D,39675
8,1,DEPTHWISE_CONV_2D,1415
8,2,CONV_2D,24733
8,3,DEPTHWISE_CONV_2D,1421
8,4,CONV_2D,24733
8,5,DEPTHWISE_CONV_2D,1416
8,6,CONV_2D,24727
8,7,DEPTHWISE_CONV_2D,1414
8,8,CONV_2D,24737
8,9,DEPTHWISE_CONV_2D,1415
8,10,CONV_2D,24727
8,11,DEPTHWISE_CONV_2D,1421
8,12,CONV_2D,24732
8,13,DEPTHWISE_CONV_2D,1415
8,14,CONV_2D,24733
8,15,MEAN,5673
8,16,FULLY_CONNECTED,25
9,0,CONV_2D,39674
