run_id,op_index,op_tag,ticks_us
-1,0,CONV_2D,109461
-1,1,DEPTHWISE_CONV_2D,4211
-1,2,CONV_2D,161439
-1,3,DEPTHWISE_CONV_2D,4014
-1,4,CONV_2D,161426
-1,5,DEPTHWISE_CONV_2D,4030
-1,6,CONV_2D,161429
-1,7,DEPTHWISE_CONV_2D,4029
-1,8,CONV_2D,161430
-1,9,DEPTHWISE_CONV_2D,4037
-1,10,CONV_2D,161421
-1,11,DEPTHWISE_CONV_2D,4020
-1,12,CONV_2D,161432
-1,13,DEPTHWISE_CONV_2D,4032
-1,14,CONV_2D,161425
-1,15,MEAN,15680
-1,16,FULLY_CONNECTED,243
-1,17,CONV_2D,109283
-1,18,DEPTHWISE_CONV_2D,4050
-1,19,CONV_2D,161410
-1,20,DEPTHWISE_CONV_2D,4019
-1,21,CONV_2D,161448
-1,22,DEPTHWISE_CONV_2D,4022
-1,23,CONV_2D,161420
-1,24,DEPTHWISE_CONV_2D,4035
-1,25,CONV_2D,161439
-1,26,DEPTHWISE_CONV_2D,4033
-1,27,CONV_2D,161407
-1,28,DEPTHWISE_CONV_2D,4033
-1,29,CONV_2D,161437
-1,30,DEPTHWISE_CONV_2D,4024
-1,31,CONV_2D,161416
-1,32,MEAN,15605
-1,33,FULLY_CONNECTED,174
-1,34,CONV_2D,109285
-1,35,DEPTHWISE_CONV_2D,4048
-1,36,CONV_2D,161418
-1,37,DEPTHWISE_CONV_2D,4023
-1,38,CONV_2D,161433
-1,39,DEPTHWISE_CONV_2D,4029
-1,40,CONV_2D,161431
-1,41,DEPTHWISE_CONV_2D,4033
-1,42,CONV_2D,161424
-1,43,DEPTHWISE_CONV_2D,4035
-1,44,CONV_2D,161422
-1,45,DEPTHWISE_CONV_2D,4026
-1,46,CONV_2D,161427
-1,47,DEPTHWISE_CONV_2D,4032
-1,48,CONV_2D,161425
-1,49,MEAN,15597
-1,50,FULLY_CONNECTED,172
-1,51,CONV_2D,109282
-1,52,DEPTHWISE_CONV_2D,4059
-1,53,CONV_2D,161405
-1,54,DEPTHWISE_CONV_2D,4024
-1,55,CONV_2D,161438
-1,56,DEPTHWISE_CONV_2D,4032
-1,57,CONV_2D,161415
-1,58,DEPTHWISE_CONV_2D,4036
-1,59,CONV_2D,161435
-1,60,DEPTHWISE_CONV_2D,4039
-1,61,CONV_2D,161407
-1,62,DEPTHWISE_CONV_2D,4028
-1,63,CONV_2D,161437
-1,64,DEPTHWISE_CONV_2D,4030
-1,65,CONV_2D,200655
-1,66,MEAN,15603
-1,67,FULLY_CONNECTED,176
-1,68,CONV_2D,109284
-1,69,DEPTHWISE_CONV_2D,4079
-1,70,CONV_2D,161413
-1,71,DEPTHWISE_CONV_2D,4023
-1,72,CONV_2D,161434
-1,73,DEPTHWISE_CONV_2D,4027
-1,74,CONV_2D,161425
-1,75,DEPTHWISE_CONV_2D,4033
-1,76,CONV_2D,161435
-1,77,DEPTHWISE_CONV_2D,4030
-1,78,CONV_2D,161421
-1,79,DEPTHWISE_CONV_2D,4027
-1,80,CONV_2D,161433
-1,81,DEPTHWISE_CONV_2D,4021
-1,82,CONV_2D,161429
-1,83,MEAN,15608
-1,84,FULLY_CONNECTED,180
0,0,CONV_2D,109278
0,1,DEPTHWISE_CONV_2D,4054
0,2,CONV_2D,161405
0,3,DEPTHWISE_CONV_2D,4030
0,4,CONV_2D,161444
0,5,DEPTHWISE_CONV_2D,4021
0,6,CONV_2D,161420
