run_id,op_index,op_tag,ticks_us
-1,0,CONV_2D,106961
-1,1,DEPTHWISE_CONV_2D,6329
-1,2,CONV_2D,155127
-1,3,DEPTHWISE_CONV_2D,6188
-1,4,CONV_2D,155153
-1,5,DEPTHWISE_CONV_2D,6182
-1,6,CONV_2D,155104
-1,7,DEPTHWISE_CONV_2D,6180
-1,8,CONV_2D,155101
-1,9,DEPTHWISE_CONV_2D,6182
-1,10,CONV_2D,155095
-1,11,DEPTHWISE_CONV_2D,6187
-1,12,CONV_2D,155029
-1,13,MEAN,15337
-1,14,FULLY_CONNECTED,244
-1,15,CONV_2D,106781
-1,16,DEPTHWISE_CONV_2D,6181
-1,17,CONV_2D,155133
-1,18,DEPTHWISE_CONV_2D,6174
-1,19,CONV_2D,155124
-1,20,DEPTHWISE_CONV_2D,6181
-1,21,CONV_2D,155122
-1,22,DEPTHWISE_CONV_2D,6170
-1,23,CONV_2D,155075
-1,24,DEPTHWISE_CONV_2D,6181
-1,25,CONV_2D,155129
-1,26,DEPTHWISE_CONV_2D,6179
-1,27,CONV_2D,155009
-1,28,MEAN,15256
-1,29,FULLY_CONNECTED,168
-1,30,CONV_2D,106781
-1,31,DEPTHWISE_CONV_2D,6181
-1,32,CONV_2D,155145
-1,33,DEPTHWISE_CONV_2D,6182
-1,34,CONV_2D,155120
-1,35,DEPTHWISE_CONV_2D,6181
-1,36,CONV_2D,155109
-1,37,DEPTHWISE_CONV_2D,6179
-1,38,CONV_2D,155069
-1,39,DEPTHWISE_CONV_2D,6181
-1,40,CONV_2D,155101
-1,41,DEPTHWISE_CONV_2D,6187
-1,42,CONV_2D,155003
-1,43,MEAN,15258
-1,44,FULLY_CONNECTED,167
-1,45,CONV_2D,106781
-1,46,DEPTHWISE_CONV_2D,6181
-1,47,CONV_2D,155125
-1,48,DEPTHWISE_CONV_2D,6182
-1,49,CONV_2D,155154
-1,50,DEPTHWISE_CONV_2D,6181
-1,51,CONV_2D,155104
-1,52,DEPTHWISE_CONV_2D,6179
-1,53,CONV_2D,155102
-1,54,DEPTHWISE_CONV_2D,6181
-1,55,CONV_2D,155095
-1,56,DEPTHWISE_CONV_2D,6187
-1,57,CONV_2D,155032
-1,58,MEAN,15253
-1,59,FULLY_CONNECTED,167
-1,60,CONV_2D,106781
-1,61,DEPTHWISE_CONV_2D,6181
-1,62,CONV_2D,155132
-1,63,DEPTHWISE_CONV_2D,6174
-1,64,CONV_2D,155123
-1,65,DEPTHWISE_CONV_2D,6181
-1,66,CONV_2D,155123
-1,67,DEPTHWISE_CONV_2D,6170
-1,68,CONV_2D,194354
-1,69,DEPTHWISE_CONV_2D,6181
