run_id,op_index,op_tag,ticks_us
6,9,DEPTHWISE_CONV_2D,1464
6,10,CONV_2D,24833
6,11,DEPTHWISE_CONV_2D,1435
6,12,CONV_2D,24835
6,13,MEAN,5676
6,14,FULLY_CONNECTED,71
7,0,CONV_2D,39756
7,1,DEPTHWISE_CONV_2D,1438
7,2,CONV_2D,24795
7,3,DEPTHWISE_CONV_2D,1467
7,4,CONV_2D,24816
7,5,DEPTHWISE_CONV_2D,1436
7,6,CONV_2D,24833
7,7,DEPTHWISE_CONV_2D,1447
7,8,CONV_2D,24786
7,9,DEPTHWISE_CONV_2D,1463
7,10,CONV_2D,24824
7,11,DEPTHWISE_CONV_2D,1435
7,12,CONV_2D,24836
7,13,MEAN,5681
7,14,FULLY_CONNECTED,72
8,0,CONV_2D,39747
8,1,DEPTHWISE_CONV_2D,1440
8,2,CONV_2D,24787
8,3,DEPTHWISE_CONV_2D,1478
8,4,CONV_2D,24811
8,5,DEPTHWISE_CONV_2D,1436
8,6,CONV_2D,24828
8,7,DEPTHWISE_CONV_2D,1453
8,8,CONV_2D,24775
8,9,DEPTHWISE_CONV_2D,1464
8,10,CONV_2D,24820
8,11,DEPTHWISE_CONV_2D,1440
8,12,CONV_2D,24825
8,13,MEAN,5686
8,14,FULLY_CONNECTED,70
9,0,CONV_2D,39752
9,1,DEPTHWISE_CONV_2D,1438
9,2,CONV_2D,24789
9,3,DEPTHWISE_CONV_2D,1475
9,4,CONV_2D,24815
9,5,DEPTHWISE_CONV_2D,1435
9,6,CONV_2D,24832
9,7,DEPTHWISE_CONV_2D,1447
9,8,CONV_2D,24775
9,9,DEPTHWISE_CONV_2D,1463
9,10,CONV_2D,24827
9,11,DEPTHWISE_CONV_2D,1443
9,12,CONV_2D,24828
9,13,MEAN,5687
9,14,FULLY_CONNECTED,72
10,0,CONV_2D,39748
10,1,DEPTHWISE_CONV_2D,1434
10,2,CONV_2D,24795
10,3,DEPTHWISE_CONV_2D,1471
10,4,CONV_2D,24805
10,5,DEPTHWISE_CONV_2D,1436
10,6,CONV_2D,24838
10,7,DEPTHWISE_CONV_2D,1449
10,8,CONV_2D,24771
10,9,DEPTHWISE_CONV_2D,1469
10,10,CONV_2D,24821
10,11,DEPTHWISE_CONV_2D,1435
10,12,CONV_2D,24830
10,13,MEAN,5681
10,14,FULLY_CONNECTED,70
11,0,CONV_2D,39748
11,1,DEPTHWISE_CONV_2D,1438
11,2,CONV_2D,24800
11,3,DEPTHWISE_CONV_2D,1469
11,4,CONV_2D,24815
11,5,DEPTHWISE_CONV_2D,1436
11,6,CONV_2D,24832
11,7,DEPTHWISE_CONV_2D,1441
11,8,CONV_2D,24781
11,9,DEPTHWISE_CONV_2D,1463
11,10,CONV_2D,24825
11,11,DEPTHWISE_CONV_2D,1442
11,12,CONV_2D,24826
11,13,MEAN,5686
